timestamp,ax,ay,az,gx,gy,gz,activity
507341, -0.081055, 0.504150, -1.339966, 40.588379, -107.177765, -74.218750,updown
507361, -0.063721, 0.441650, -1.237793, 51.818863, -99.121124, -33.447266,updown
507381, -0.076416, 0.302368, -1.200073, 42.236328, -99.853546, -6.347658,updown
507401, -0.100830, 0.257813, -1.220581, 15.136723, -100.158722, -0.793457,updown
507421, -0.142334, 0.279663, -1.279907, -7.141115, -86.486816, 1.220703,updown
507441, -0.174927, 0.266357, -1.260376, -11.535648, -67.565918, 6.469728,updown
507461, -0.255005, 0.241699, -1.267090, -0.244141, -72.143555, 11.108402,updown
507481, -0.448242, 0.209717, -1.531128, 40.588379, -103.088409, 6.103518,updown
507501, -0.593384, 0.184937, -1.853516, 61.035172, -101.562531, -5.859377,updown
507521, -0.708252, 0.254761, -2.211304, 73.120117, -49.682632, -15.625004,updown
507541, -0.749878, 0.333008, -2.395752, 55.419937, 65.551758, -0.061035,updown
507561, -0.781128, 0.325806, -2.264038, 33.264160, 198.181213, 30.883797,updown
507581, -0.731323, 0.237305, -1.820313, 9.521484, 296.569824, 60.852066,updown
507601, -0.607422, 0.147949, -1.342407, -31.433113, 348.388672, 87.341309,updown
507621, -0.480835, 0.085327, -0.986938, -52.124039, 356.628540, 107.299835,updown
507641, -0.296997, 0.045654, -0.787109, -40.344238, 339.477539, 111.206085,updown
507661, -0.067139, -0.006958, -0.580933, -27.893074, 322.692871, 115.295441,updown
507681, 0.082031, -0.087402, -0.484741, -10.559082, 309.448242, 107.666046,updown
507701, 0.270874, -0.135620, -0.339844, -9.521484, 330.322266, 105.041534,updown
507721, 0.323975, -0.201172, -0.084473, -36.254883, 343.994141, 107.788116,updown
507741, 0.409790, -0.229858, 0.164673, -37.963867, 330.078125, 87.585449,updown
507761, 0.524536, -0.221558, 0.393066, -36.865234, 291.564941, 68.542480,updown
507781, 0.644165, -0.194580, 0.548462, -28.381355, 238.708557, 55.175797,updown
507801, 0.729004, -0.215332, 0.653564, -31.799324, 182.067932, 52.429214,updown
507821, 0.814209, -0.274414, 0.664551, -23.193367, 93.200714, 39.001465,updown
507841, 0.864380, -0.299072, 0.593872, -15.075687, 38.391113, 14.160160,updown
507861, 0.907715, -0.165405, 0.417847, 3.479005, -9.887695, -23.925789,updown
507881, 0.942261, 0.032837, 0.214111, 17.639160, -32.836914, -35.583496,updown
507901, 0.964233, 0.066040, 0.119019, 16.235352, -29.724129, -10.681152,updown
507921, 0.967529, -0.057495, 0.165283, -10.131836, -14.770512, 16.235352,updown
507941, 0.930420, -0.212891, 0.308594, -56.396500, -14.404301, 32.226563,updown
507961, 0.875610, -0.378052, 0.379639, -77.026367, -28.442390, 28.442390,updown
507981, 0.798828, -0.560913, 0.436157, -71.533203, -47.668472, 16.662598,updown
508001, 0.653320, -0.879761, 0.598022, -62.072769, -86.303711, -27.526863,updown
508021, 0.526489, -0.994751, 0.702393, -56.274429, -139.770508, -104.675323,updown
508041, 0.314575, -0.819092, 0.567383, -19.042969, -222.290100, -219.299377,updown
508061, 0.083740, -0.281128, 0.195923, 65.673828, -308.166504, -322.692871,updown
508081, -0.140625, 0.249268, -0.280762, 132.873535, -382.080200, -368.835571,updown
508101, -0.235840, 0.592896, -0.636230, 161.926270, -423.584106, -341.308594,updown
508121, -0.350708, 0.774658, -0.961060, 151.245117, -436.401489, -261.413574,updown
508141, -0.459839, 0.756592, -1.301880, 92.407257, -433.410767, -166.442871,updown
508161, -0.609863, 0.556763, -1.829346, 81.665039, -370.239380, -85.632324,updown
508181, -0.615479, 0.567383, -2.068726, 62.988297, -286.804199, -65.307617,updown
508201, -0.586548, 0.579346, -2.192993, 54.809586, -192.688049, -34.179688,updown
508221, -0.429077, 0.499390, -2.178833, 36.315918, -80.139160, 0.976563,updown
508241, -0.293213, 0.321533, -1.851685, 17.517090, 28.442390, 31.494148,updown
508261, -0.197998, 0.171387, -1.351196, -6.103518, 84.899902, 45.959488,updown
508281, -0.153687, 0.097778, -0.979980, -15.441898, 78.002930, 32.958984,updown
508301, -0.174072, 0.107300, -0.886475, -6.286623, 26.123055, 2.075195,updown
508321, -0.305420, 0.278076, -1.312256, 30.456551, -44.982925, -24.963387,updown
508341, -0.414063, 0.329590, -1.695801, 62.927261, -49.194351, -22.827156,updown
508361, -0.479248, 0.352539, -1.992920, 54.260269, -2.441406, -1.403809,updown
508381, -0.553589, 0.310303, -2.101685, 29.602058, 82.763672, 22.949226,updown
508401, -0.607178, 0.272217, -2.064331, 3.112794, 174.499512, 36.560059,updown
508421, -0.590698, 0.276245, -1.840942, -19.104004, 264.160156, 53.955093,updown
508441, -0.496582, 0.216431, -1.440186, -35.095215, 323.364258, 72.753906,updown
508461, -0.294312, 0.169434, -1.074829, -52.978531, 351.684570, 90.454132,updown
508481, -0.095215, 0.096802, -0.725708, -64.025879, 364.624146, 101.745636,updown
508501, 0.075317, 0.060181, -0.370239, -36.682129, 335.083008, 82.153320,updown
508521, 0.224731, 0.115356, -0.243652, -5.371094, 308.227539, 63.049332,updown
508541, 0.358398, 0.192139, -0.119141, -5.920412, 298.400879, 68.359375,updown
508561, 0.433838, 0.139038, 0.044678, -12.023930, 300.048828, 93.505890,updown
508581, 0.453125, 0.018066, 0.253784, -43.884277, 299.743652, 114.318878,updown
508601, 0.517822, -0.105347, 0.445679, -69.885254, 275.939941, 118.835480,updown
508621, 0.591675, -0.224854, 0.666016, -83.801270, 257.385254, 129.150391,updown
508641, 0.632690, -0.454468, 0.959717, -107.543976, 222.900452, 134.704590,updown
508661, 0.700317, -0.759644, 1.256226, -101.135284, 92.468292, 69.458008,updown
508681, 0.728516, -0.748047, 1.195190, -64.697266, -9.094238, -3.356935,updown
508701, 0.708984, -0.592896, 0.979126, -17.456055, -87.280273, -65.063477,updown
508721, 0.662720, -0.365356, 0.747681, 38.513184, -138.427734, -106.628448,updown
508741, 0.623413, -0.189941, 0.650757, 57.800308, -178.039612, -132.141113,updown
508761, 0.545410, -0.027222, 0.559692, 33.264160, -223.938049, -143.798828,updown
508781, 0.448120, 0.149658, 0.330933, 25.512703, -289.672852, -151.611328,updown
508801, 0.364380, 0.332886, -0.057373, 35.400391, -353.271484, -140.014648,updown
508821, 0.297485, 0.329224, -0.443604, 85.876465, -381.591919, -83.679199,updown
508841, 0.167236, 0.151489, -0.781616, 75.866699, -372.863892, -61.157242,updown
