timestamp,ax,ay,az,gx,gy,gz,activity
344292, 0.417969, -1.467773, 0.091675, -7.995607, -67.199707, -228.698792,rlswing
344312, 0.364868, -1.129150, -0.065796, -20.935059, -85.632324, -310.485840,rlswing
344332, 0.349121, -0.775879, -0.293213, -43.151855, -82.580566, -363.281372,rlswing
344352, 0.364502, -0.437622, -0.437256, -58.837906, -54.931656, -401.428345,rlswing
344372, 0.398926, -0.002197, -0.410889, -67.504883, -21.667480, -414.306763,rlswing
344392, 0.436279, 0.290649, -0.294678, -74.218750, 6.835939, -397.277954,rlswing
344412, 0.488037, 0.476807, -0.081909, -85.083008, 15.930180, -350.158691,rlswing
344432, 0.456055, 0.494507, -0.022705, -78.735352, 6.652834, -324.645996,rlswing
344452, 0.399292, 0.487671, -0.052490, -76.293945, -1.708985, -321.838379,rlswing
344472, 0.322021, 0.569580, -0.144287, -80.505371, -0.915528, -336.730957,rlswing
344492, 0.225342, 0.752808, -0.180420, -85.632324, 15.686039, -350.097656,rlswing
344512, 0.112061, 1.010376, -0.079956, -90.576202, 36.132813, -343.688965,rlswing
344532, 0.049561, 1.169067, 0.081909, -88.378906, 41.015625, -314.208984,rlswing
344552, 0.031982, 1.263062, 0.171265, -77.819824, 27.709969, -274.108887,rlswing
344572, -0.002930, 1.283203, 0.102295, -51.208511, 6.591799, -210.937561,rlswing
344592, -0.063965, 1.295532, 0.026367, -33.264160, 11.352543, -180.358948,rlswing
344612, -0.123657, 1.387817, 0.071167, -21.911621, 24.963387, -155.578613,rlswing
344632, -0.138794, 1.530762, 0.184814, -13.244633, 23.681648, -116.394073,rlswing
344652, -0.118896, 1.555908, 0.187256, -2.075195, 3.356935, -55.480972,rlswing
344672, -0.123047, 1.424561, 0.089233, 6.347658, -7.873537, -10.681152,rlswing
344692, -0.131958, 1.452637, 0.021484, 8.300781, -2.990724, 9.094238,rlswing
344712, -0.132202, 1.614258, 0.018677, 16.113281, 4.882813, 39.733887,rlswing
344732, -0.134277, 1.762207, 0.022949, 26.000984, 12.146000, 94.665558,rlswing
344752, -0.112305, 1.728882, -0.040771, 48.461929, 18.676758, 219.909729,rlswing
344772, -0.076294, 1.369019, -0.039551, 53.771988, 30.456551, 281.738281,rlswing
344792, 0.015503, 1.031982, -0.010498, 38.330078, 31.494148, 288.940430,rlswing
344812, 0.123657, 0.921631, -0.062012, 33.020020, 32.836914, 273.071289,rlswing
344832, 0.203857, 0.913818, -0.107666, 42.785645, 44.555679, 268.676758,rlswing
344852, 0.267334, 0.886841, -0.063354, 54.931656, 60.119644, 280.090332,rlswing
344872, 0.314575, 0.808472, 0.046143, 55.542007, 63.476578, 299.072266,rlswing
344892, 0.373169, 0.646118, 0.075439, 45.715347, 53.466812, 308.227539,rlswing
344912, 0.452026, 0.431519, -0.004395, 33.325195, 48.034683, 293.640137,rlswing
344932, 0.474976, 0.417847, 0.049805, 38.940430, 58.593765, 288.330078,rlswing
344952, 0.487183, 0.360596, 0.184570, 39.245605, 55.542007, 294.067383,rlswing
344972, 0.530396, 0.276855, 0.230347, 28.076180, 32.409668, 301.513672,rlswing
344992, 0.544067, 0.114868, 0.173828, 8.789063, 12.512211, 308.654785,rlswing
345012, 0.580688, 0.012085, 0.043091, -9.704590, 2.014160, 299.438477,rlswing
345032, 0.579590, 0.022339, -0.070557, -10.925293, 7.629396, 294.250488,rlswing
345052, 0.522583, -0.054565, -0.086914, 1.281738, 24.597176, 312.866211,rlswing
345072, 0.470703, -0.335815, 0.003418, -2.258301, 35.095215, 337.402344,rlswing
345092, 0.509766, -1.116699, 0.098877, -29.052742, 29.052742, 325.927734,rlswing
345112, 0.553955, -1.613281, 0.058594, -41.687012, 19.836426, 228.088440,rlswing
345132, 0.593262, -1.608887, 0.002075, -50.537125, 23.620613, 98.388702,rlswing
345152, 0.617432, -1.263672, 0.114746, -42.785645, 28.991707, 26.611336,rlswing
345172, 0.613647, -1.134766, 0.233032, -21.606445, 13.305668, 2.807618,rlswing
345192, 0.607422, -1.194702, 0.332764, -17.578125, -18.188477, -20.568848,rlswing
345212, 0.597534, -1.163086, 0.201416, -20.385742, -54.748550, -53.833023,rlswing
345232, 0.546875, -1.217163, 0.104492, -14.892582, -65.246582, -78.247070,rlswing
345252, 0.544922, -1.398071, -0.024414, -22.277840, -76.293945, -158.691406,rlswing
345272, 0.517578, -1.235596, -0.046021, -21.362305, -71.350098, -218.261780,rlswing
345292, 0.517700, -1.049805, -0.066772, -24.169930, -78.430176, -269.775391,rlswing
345312, 0.548462, -0.720215, -0.255371, -33.630371, -80.017090, -319.580078,rlswing
