Sequence No,Buffer_Size,ax,ay,az,gx,gy,gz,mx,my,mz
1856,100,-0.359375,-0.6533203,0.5264893,-30.31845,-15.26016,26.67725,0.2188721,0.4439697,-0.576416
1858,100,-0.2408447,-0.7113037,0.5318604,28.83057,42.83463,-2.758942,0.2188721,0.4439697,-0.576416
1859,100,-0.3314209,-0.9539795,0.548584,1.667328,-4.015045,-1.203766,0.2188721,0.4439697,-0.576416
1860,100,-0.3205566,-0.8674316,0.496582,-40.27008,19.02847,-16.59103,0.2188721,0.4439697,-0.576416
1861,100,-0.3493652,-0.9708252,0.4844971,-14.6695,2.788849,-58.37891,0.2188721,0.4439697,-0.576416
1862,100,-0.1424561,-0.9533691,0.3093262,11.08063,-19.11819,-13.29376,0.230835,0.446167,-0.4973145
1864,100,-0.1988525,-0.8240967,0.5093994,9.278717,-23.93326,-11.40961,0.230835,0.446167,-0.4973145
1865,100,-0.3084717,-0.9494629,0.4104004,16.38168,11.34979,-41.11496,0.230835,0.446167,-0.4973145
1867,100,-0.3126221,-0.7469482,0.4598389,3.386994,1.704712,-3.364563,0.230835,0.446167,-0.4973145
1868,100,-0.5377197,-0.6975098,0.4332275,9.159088,-13.89191,23.09586,0.230835,0.446167,-0.4973145
1869,100,-0.3980713,-0.9543457,0.4559326,10.67688,5.592652,-53.61618,0.2545166,0.4277344,-0.526001
1870,100,-0.4067383,-0.7932129,0.4085693,-10.92361,-5.33844,10.69931,0.2545166,0.4277344,-0.526001
1871,100,-0.3834229,-0.833374,0.489624,-0.6504822,-9.4133,-6623,0.2545166,0.4277344,-0.526001
1872,100,-0.5252686,-0.9978027,0.5008545,29.80255,-0.6803894,25.54825,0.2545166,0.4277344,-0.526001
1873,100,-0.3977051,-0.7113037,0.3546143,-3.028107,19.28268,11.23016,0.2545166,0.4277344,-0.526001
1874,100,-0.4189453,-0.8111572,0.3704834,-6.661835,-4.418793,-13.50311,0.2545166,0.4277344,-0.526001
1875,100,-0.3830566,-0.8635254,0.3981934,7.065583,-11.7012,-4.059906,0.2545166,0.4277344,-0.526001
1876,100,-0.4213867,-0.7407227,0.4447021,-10.51987,-10.07126,4.441223,0.2324219,0.4389648,-0.4812012
1877,100,-0.1951904,-0.8793945,0.4129639,8.889923,-17.62283,3.043061,0.2324219,0.4389648,-0.4812012
1880,100,-0.4760742,-0.6252441,0.3369141,-33.92227,34.41574,3.087921,0.2324219,0.4389648,-0.4812012
1881,100,-0.5285645,-0.824707,0.4177246,4.478607,-8.276825,23.88092,0.2324219,0.4389648,-0.4812012
1882,100,-0.5126953,-0.777832,0.2784424,-0.8822633,-18.46771,-6.504822,0.2324219,0.4389648,-0.4812012
1883,100,-0.4649658,-0.8786621,0.262085,8.912354,-1.749573,0.310333,0.2493896,0.4224854,-0.4786377
1884,100,-0.5345459,-0.9232178,0.3780518,14.62463,53.13767,0.482392,0.2493896,0.4224854,-0.4786377
1885,100,-0.3428955,-0.9560547,0.4146729,-14.34799,-57.90039,-21.09207,0.2493896,0.4224854,-0.4786377
1886,100,-0.395752,-0.8843994,0.2443848,5.039368,19.25278,20792,0.2493896,0.4224854,-0.4786377
1887,100,-0.5866699,-0.7999268,0.21875,6.751557,33.75031,5.734711,0.2493896,0.4224854,-0.4786377
1888,100,-0.6971436,-0.8638916,0.2059326,15.9256,-19.72382,5.203857,0.2493896,0.4224854,-0.4786377
1889,100,-0.6314697,-0.8477783,0.104126,7.648774,32.53159,-46.16928,0.2635498,0.4077148,-0.456665
1890,100,-0.3944092,-0.7161865,0.3555908,-36.48682,-51.418,0.8822633,0.2635498,0.4077148,-0.456665
1891,100,-0.4343262,-0.9602051,0.2768555,-4.9646,-1.315918,-1.009369,0.2635498,0.4077148,-0.456665
1892,100,-0.616333,-0.7799072,0.3795166,3.962708,-15.97046,12.98721,0.2635498,0.4077148,-0.456665
1893,100,-0.5897217,-0.7828369,0.3776855,9.211426,3.297272,20.75562,0.2635498,0.4077148,-0.456665
1894,100,-0.5311279,-1.031372,0.3823242,-5.921631,7.409516,33.59329,0.2635498,0.4077148,-0.456665
1896,100,-0.5904541,-1.005493,0.2281494,-3.596344,13.31619,616974,0.2381592,0.4405518,-0.494751
1897,100,-0.6123047,-0.7841797,0.4023438,3.603821,21.15936,-3.155213,0.2381592,0.4405518,-0.494751
1898,100,-0.5019531,-0.7518311,0.335083,13.39096,-52.3227,20.00793,0.2381592,0.4405518,-0.494751
1899,100,-0.6068115,-0.6697998,0.2902832,7.925416,51.70212,7.39197,0.2381592,0.4405518,-0.494751
1901,100,-0.427124,-0.6732178,0.3383789,-2.400055,-4.650574,1.181335,0.2381592,0.4405518,-0.494751
1902,100,-0.5506592,-0.630249,0.3347168,10.78903,54.07975,-14.77417,0.2381592,0.4405518,-0.494751
1903,100,-0.5683594,-0.8571777,0.317627,-5.973969,3.506623,22.97623,0.1740723,0.463623,-0.4790039
1904,100,-0.4141846,-0.9282227,0.3911133,-3.985138,-4.314117,-3.431854,0.1740723,0.463623,-0.4790039
1906,100,-0.4484863,-0.7420654,0.3659668,-13.64517,34.85687,6.220704,0.1740723,0.463623,-0.4790039
1907,100,-0.4354248,-0.6818848,0.4136963,10.93857,-18.55743,-3.611298,0.1740723,0.463623,-0.4790039
1908,100,-0.4708252,-0.6877441,0.3712158,-23.26035,-21.48087,29.92966,0.1740723,0.463623,-0.4790039
1909,100,-0.4812012,-0.7695313,0.4007568,-3.297272,-3.476715,16.51627,0.1740723,0.463623,-0.4790039
1910,100,-0.4238281,-0.8933105,0.223877,10.43762,-6.76651,6.796418,0.229126,0.4429932,-0.5119629
1912,100,-0.5473633,-0.8077393,0.5826416,-23.35007,35.51483,16.19476,0.229126,0.4429932,-0.5119629
1913,100,-0.3830566,-0.7689209,0.4866943,4.598236,-4.807587,12.14981,0.229126,0.4429932,-0.5119629
1915,100,-0.3797607,-0.8153076,0.3969727,6.22818,-12.56851,-22.72949,0.229126,0.4429932,-0.5119629
1918,100,-0.5664063,-0.78479,0.3179932,1.682282,-2.250519,90796,0.2269287,0.446167,-0.503418
1919,100,-0.6392822,-0.7475586,0.3126221,7.701111,9.211426,-10.2507,0.2269287,0.446167,-0.503418
1920,100,-0.3818359,-0.7873535,0.3851318,-18.66959,59.41071,7.372132,0.2269287,0.446167,-0.503418
1921,100,-0.7165527,-0.7623291,0.2587891,9.278717,-6.39267,15.19287,0.2269287,0.446167,-0.503418
1922,100,-0.4609375,-0.7661133,0.3746338,11.42456,-6.833802,0.4859925,0.2269287,0.446167,-0.503418
1923,100,-0.6036377,-0.7302246,0.3553467,3.431854,0.4187012,-0.1196289,0.2322998,0.4407959,-0.5128174
1924,100,-0.5930176,-0.6907959,0.2744141,-8.269348,17.92191,53.51899,0.2322998,0.4407959,-0.5128174
1925,100,-0.5087891,-0.8092041,0.2819824,-68.9212,-64.73419,61.35468,0.2322998,0.4407959,-0.5128174
1926,100,-0.8496094,-0.7769775,0.4567871,8.91983,1.629944,14.85642,0.2322998,0.4407959,-0.5128174
1927,100,-0.4648438,-0.7042236,0.4248047,8.73291,-34.40079,9.982,0.2322998,0.4407959,-0.5128174
1928,100,-0.4359131,-0.8725586,0.4002686,-40.82336,29.83246,31.30539,0.2322998,0.4407959,-0.5128174
1929,100,-0.5141602,-0.7247314,0.3427734,-1.75705,-0.4934693,-5.839386,0.2283936,0.4432373,-0.5097656
1930,100,-0.5834961,-0.7591553,0.5378418,17.45087,-33.98209,8.187103,0.2283936,0.4432373,-0.5097656
1931,100,-0.4851074,-0.6490479,0.4274902,5.85434,-5.577698,-9.174042,0.2283936,0.4432373,-0.5097656
1934,100,-0.4376221,-0.7149658,0.5847168,44.24775,-19.31259,-0.02990723,0.2283936,0.4432373,-0.5097656
1935,100,-0.4857178,-0.559082,0.4620361,-26.19873,15.41718,9.62265,0.2283936,0.4432373,-0.5097656
1936,100,-0.4997559,-0.6976318,0.5285645,33.78769,-26.33331,-7.641297,0.2141113,0.4609375,-0.5397949
1938,100,-0.5921631,-0.7060547,0.387207,40.24017,-19.97803,-1.846771,0.2141113,0.4609375,-0.5397949
1939,100,-0.4677734,-0.7169189,0.5185547,-10.18341,8.164673,-1.158905,0.2141113,0.4609375,-0.5397949
1940,100,-0.4726563,-0.7177734,0.2849121,1.532745,-82.98508,63.38089,0.2141113,0.4609375,-0.5397949
1941,100,-0.5618896,-0.6606445,0.522583,33.48114,-12.42645,8552,0.2141113,0.4609375,-0.5397949
1942,100,-0.8098145,-0.8129883,0.4683838,-6.826325,4.792633,8.852539,0.2141113,0.4609375,-0.5397949
1943,100,-0.5610352,-0.7346191,0.4754639,36.82327,-15.52185,-3.858032,0.1945801,0.4680176,-0.559082
1944,100,-0.286377,-0.9439697,0.3511963,-38.22891,63.17902,3.03696,0.1945801,0.4680176,-0.559082
1945,100,-0.4171143,-0.8035889,0.4862061,-6.587067,-0.8747865,-6.624451,0.1945801,0.4680176,-0.559082
1946,100,-0.520752,-0.6577148,0.4122314,14.50501,-5.577698,0.884247,0.1945801,0.4680176,-0.559082
1947,100,-0.4781494,-0.6936035,0.3792725,9.80957,-3.813172,-13.33115,0.1945801,0.4680176,-0.559082
1949,100,-0.6142578,-0.7897949,0.4658203,-12.17972,-9.166565,60.46494,0.1945801,0.4680176,-0.559082
1951,100,-0.5911865,-0.8547363,0.3991699,41.1972,-24.28467,0.03036,0.2039795,0.456543,-0.5322266
1954,100,-0.4733887,-0.6713867,0.3674316,5.248718,-13.99658,31.13342,0.2039795,0.456543,-0.5322266
1955,100,-0.447876,-0.5932617,0.3791504,60.44999,-25.93704,-41.77292,0.2039795,0.456543,-0.5322266
1956,100,-0.5379639,-0.6306152,0.291626,37.95227,-16.73309,1.02829,0.2143555,0.4517822,-0.5157471
1957,100,-0.423584,-0.7624512,0.3948975,37.40646,-20.41916,-15.29755,0.2143555,0.4517822,-0.5157471
1958,100,-0.3747559,-0.6309814,0.548584,-22.22855,2.355194,27.76138,0.2143555,0.4517822,-0.5157471
1959,100,-0.6699219,-0.637207,0.6793213,-66.62582,95.6807,-52.56943,0.2143555,0.4517822,-0.5157471
1960,100,-0.2572021,-0.8249512,0.3057861,-9.151611,81.13083,54.96201,0.2143555,0.4517822,-0.5157471
1961,100,-0.5563965,-0.7613525,0.4523926,-72.77176,39.36539,17.2789,0.2143555,0.4517822,-0.5157471
1962,100,-0.6536865,-0.7559814,0.5458984,-29.30908,13.98911,-75.35873,0.2143555,0.4517822,-0.5157471
1963,100,-0.4483643,-0.6212158,0.4047852,62.55844,11.40213,19.54437,0.1783447,0.4576416,-0.4842529
1964,100,-0.4102783,-0.6002197,0.3813477,13.21152,-141.4163,-17.17422,0.1783447,0.4576416,-0.4842529
1965,100,-0.4638672,-0.486084,0.1940918,47.35062,18.48267,-58.52845,0.1783447,0.4576416,-0.4842529
1966,100,-0.2978516,-0.4996338,0.2644043,1.271057,-133.4386,109.5203,0.1783447,0.4576416,-0.4842529
1967,100,-0.442627,-0.7963867,0.3917236,26.14639,-10.97595,-17.54807,0.1783447,0.4576416,-0.4842529
1968,100,-0.6893311,-0.7226563,0.4880371,-45.7132,54.71527,-26.33331,0.1783447,0.4576416,-0.4842529
1969,100,-0.4987793,-0.7861328,0.5224609,66.91742,-38.92426,-19.97055,0.1783447,0.4576416,-0.4842529
1971,100,-0.4421387,-0.7667236,0.4956055,10.79651,6.886139,0.155304,0.2437744,0.4328613,-0.5093994
1974,100,-0.4559326,-0.5777588,0.6677246,-15.91065,25.21927,-12.3143,0.2437744,0.4328613,-0.5093994
1975,100,-0.3909912,-0.8612061,0.5021973,71.32126,-21.66031,-16.23962,0.2437744,0.4328613,-0.5093994
1976,100,-0.348877,-0.8161621,0.4882813,23.94074,-5.600129,4.61319,0.2437744,0.4328613,-0.5093994
1977,100,-0.3040771,-1.360962,0.256958,28.00064,-6.198273,1.824341,0.2520752,0.4259033,-0.4753418
1978,100,-0.1682129,-0.7355957,0.4595947,-54.67789,-21.62292,10.45258,0.2520752,0.4259033,-0.4753418
1979,100,-0.2053223,-0.6231689,0.5693359,16.5686,-1.77948,3.69003,0.2520752,0.4259033,-0.4753418
1981,100,-0.2467041,-0.7214355,0.6650391,11.08811,-7.888031,-9.652557,0.2520752,0.4259033,-0.4753418
1982,100,-0.3465576,-0.7598877,0.6221924,2.302856,-0.7775879,-9.099274,0.2520752,0.4259033,-0.4753418
1983,100,-0.3016357,-0.5653076,0.6398926,58.61069,1.929016,11.45447,0.2406006,0.4349365,-0.5906982
1984,100,-0.2314453,-0.7058105,0.685791,9.443207,-1.659851,22.45285,0.2406006,0.4349365,-0.5906982
1985,100,-0.2264404,-0.8128662,0.4725342,7.25998,6.923523,0.108552,0.2406006,0.4349365,-0.5906982
1986,100,-0.1865234,-0.7518311,0.5910645,-14.91623,2.310333,4.747772,0.2406006,0.4349365,-0.5906982
1987,100,-0.2398682,-0.8292236,0.47229,6.235657,0.6355286,-0.5084229,0.2406006,0.4349365,-0.5906982
1988,100,-0.2687988,-0.9013672,0.517334,23.07343,-7.4469,-19.25278,0.2406006,0.4349365,-0.5906982
1989,100,-0.4073486,-0.776123,0.2362061,25.08469,-23.94074,-19.85092,0.2406006,0.4349365,-0.5906982
1990,100,-0.08996582,-0.8892822,0.395752,9.645081,-10.19836,24.41925,0.2386475,0.4512939,-0.5008545
1991,100,-0.3852539,-0.8303223,0.3657227,-17.38358,4.605713,8.441315,0.2386475,0.4512939,-0.5008545
1992,100,-0.3171387,-0.8967285,0.3010254,-22.34818,-10.64697,-42.38602,0.2386475,0.4512939,-0.5008545
1993,100,-0.3710938,-0.7905273,0.5061035,-16.11252,2.85614,-2.4823,0.2386475,0.4512939,-0.5008545
1994,100,-0.2619629,-0.6824951,0.5887451,1.861725,-16.36673,-46.43097,0.2386475,0.4512939,-0.5008545
1995,100,-0.08154297,-0.7556152,0.6602783,7.596436,8.650665,-7.267457,0.2386475,0.4512939,-0.5008545
1997,100,-0.1860352,-0.7188721,0.6313477,13.33862,2.915955,6.96487,0.2716064,0.4445801,-0.5672607
1999,100,-0.1275635,-0.6953125,0.6485596,11.64139,-14.98352,7.895508,0.2716064,0.4445801,-0.5672607
2000,100,-0.1226807,-0.9763184,0.5465088,17.21909,21.3089,-45.52628,0.2716064,0.4445801,-0.5672607
2001,100,-0.1262207,-0.821167,0.543457,0.4710389,0.657959,530945,0.2716064,0.4445801,-0.5672607
2002,100,-0.1945801,-0.7568359,0.5732422,6.422577,-7.940369,20.10513,0.2716064,0.4445801,-0.5672607
2003,100,-0.2751465,-0.8312988,0.517334,-30.73715,29.5633,-41.39908,0.2716064,0.4445801,-0.5672607
2004,100,-0.0838623,-0.9024658,0.5465088,2.250519,-3.013153,12.29187,0.2493896,0.4527588,-0.5159912
2005,100,-0.1859131,-0.8444824,0.5762939,-4.568329,-0.7626343,6.123505,0.2493896,0.4527588,-0.5159912
2006,100,-0.1652832,-0.8051758,0.5913086,-12.47131,-4.874878,-45.57862,0.2493896,0.4527588,-0.5159912
2008,100,-0.1103516,-0.7772217,0.6586914,9.046936,5.644989,-12.36664,0.2493896,0.4527588,-0.5159912
2009,100,-0.2208252,-0.788208,0.557251,16.38168,-4.919739,0.93732,0.2493896,0.4527588,-0.5159912
2010,100,-0.2093506,-0.7252197,0.6162109,-11.08811,8.972168,-26.90155,0.2896729,0.4344482,-0.5449219
2011,100,-0.118042,-0.6157227,0.7180176,-10.94604,-14.6022,0.24359,0.2896729,0.4344482,-0.5449219
2012,100,-0.1030273,-0.6506348,0.5411377,40.7486,8.792725,15.17044,0.2896729,0.4344482,-0.5449219
2014,100,-0.1973877,-0.8847656,0.5024414,12.22458,7.013245,-24.65851,0.2896729,0.4344482,-0.5449219
2016,100,-0.1258545,-0.840332,0.598877,1.196289,8.374023,-28.38196,0.2896729,0.4344482,-0.5449219
2017,100,-0.1690674,-0.711792,0.6630859,1.368256,-2.332764,35.99335,0.2733154,0.4464111,-0.5267334
2019,100,-0.1485596,-0.7755127,0.6015625,-1.016846,1.046753,-3.955231,0.2733154,0.4464111,-0.5267334
2020,100,-0.3095703,-0.737915,0.5994873,21.39862,20.89767,0.3317,0.2733154,0.4464111,-0.5267334
2021,100,-0.3354492,-0.8178711,0.5150146,24.65103,-52.8386,27.70157,0.2733154,0.4464111,-0.5267334
2022,100,-0.2342529,-0.8050537,0.5529785,-11.94794,11.33484,-3.177643,0.2733154,0.4464111,-0.5267334
2023,100,-0.1550293,-0.8356934,0.5544434,2.886048,-1.211243,1.652374,0.2733154,0.4464111,-0.5267334
2025,100,-0.1153564,-0.8905029,0.5280762,8.21701,-13.47321,4.545898,0.2711182,0.4405518,-0.5257568
2026,100,-0.2006836,-0.8121338,0.5101318,5.659943,-3.102875,-2.29538,0.2711182,0.4405518,-0.5257568
2027,100,-0.2410889,-0.8404541,0.5421143,-1.876679,-7.753449,-5.435638,0.2711182,0.4405518,-0.5257568
2029,100,-0.161377,-0.7332764,0.5423584,3.043061,-9.645081,7.716065,0.2711182,0.4405518,-0.5257568
2032,100,-0.2114258,-0.8356934,0.5311279,2.579498,12.80777,-2.579498,0.2905273,0.4329834,-0.53125
2033,100,-0.3482666,-0.7397461,0.5489502,14.7966,-61.48926,8.164673,0.2905273,0.4329834,-0.53125
2034,100,-0.2927246,-0.7866211,0.5235596,1.338348,44.00848,6.89011,0.2905273,0.4329834,-0.53125
2037,100,-0.3745117,-0.7489014,0.4703369,-2.347717,-0.6803894,-8.538513,0.2845459,0.4390869,-0.5322266
2038,100,-0.07055664,-0.8111572,0.5332031,-20.71075,-26.87912,2.31781,0.2845459,0.4390869,-0.5322266
2039,100,-0.2736816,-0.8011475,0.4637451,23.91083,43.57483,-59.61258,0.2845459,0.4390869,-0.5322266
2042,100,-0.2486572,-0.9033203,0.4299316,-1.256104,-0.7551575,2.631836,0.2845459,0.4390869,-0.5322266
2044,100,-0.175293,-0.8675537,0.4206543,-7.080536,1.233673,-0.8598329,0.2902832,0.4086914,-0.4594727
2046,100,-0.1503906,-0.8774414,0.4329834,-5.099182,-1.480408,-1.869202,0.2902832,0.4086914,-0.4594727
2047,100,-0.09643555,-0.8000488,0.5494385,17.69012,-8.127289,-9.390869,0.2902832,0.4086914,-0.4594727
2048,100,-0.1407471,-0.9753418,0.3433838,6.01883,-1.600037,-1.547699,0.2902832,0.4086914,-0.4594727
2049,100,0.07421875,-0.9025879,0.4606934,-17.30133,4.07486,-9.390869,0.2902832,0.4086914,-0.4594727
2052,100,-0.1893311,-0.8953857,0.3804932,-14.75174,4.11972,502838,0.2885742,0.4160156,-0.4486084
2053,100,-0.1682129,-0.9442139,0.4000244,5.218811,-4.28421,936493,0.2885742,0.4160156,-0.4486084
2054,100,-0.1469727,-1.003906,0.2990723,10.60959,-1.951447,-3.611298,0.2885742,0.4160156,-0.4486084
2055,100,-0.1181641,-0.8117676,0.4656982,5.024414,0.9121705,1.876679,0.2885742,0.4160156,-0.4486084
2056,100,-0.1657715,-0.9158936,0.3956299,4.373932,-9.914246,-0.1869202,0.2885742,0.4160156,-0.4486084
2059,100,-0.1707764,-0.9245605,0.3392334,0.269165,-0.4785157,-3.18512,0.2875977,0.40625,-0.4428711
2060,100,-0.1800537,-0.9094238,0.3508301,-0.7252503,-6.026307,-2.960816,0.2875977,0.40625,-0.4428711
2061,100,-0.1265869,-0.8525391,0.4046631,26.10901,-3.790741,-0.9570313,0.2875977,0.40625,-0.4428711
2062,100,-0.227417,-0.8919678,0.3835449,5.637513,-13.03207,813263,0.2875977,0.40625,-0.4428711
2063,100,-0.3254395,-1.025024,0.1832275,52.31522,43.49258,-1.667328,0.2875977,0.40625,-0.4428711
2064,100,-0.1557617,-0.947998,0.3295898,-23.64166,-3.215027,40988,0.2906494,0.3936768,-0.4381104
2065,100,-0.1405029,-0.9470215,0.3110352,-3.401947,-4.216919,-0.4187012,0.2906494,0.3936768,-0.4381104
2067,100,-0.1486816,-0.944458,0.3327637,-0.231781,-0.2990723,-0.07476807,0.2906494,0.3936768,-0.4381104
2068,100,-0.1867676,-0.9549561,0.2946777,30.69229,-7.394562,-7.394562,0.2906494,0.3936768,-0.4381104
2069,100,0.3546143,-0.7719727,0.6408691,-113.0718,97.43027,-52.24045,0.2906494,0.3936768,-0.4381104
2070,100,-0.3206787,-0.9327393,0.3905029,-9.555359,-18.89389,-5.839386,0.2906494,0.3936768,-0.4381104
2071,100,-0.2849121,-0.8520508,0.4111328,-2.706604,-1.465454,-4.403839,0.2178955,0.4465332,-0.4437256
2072,100,-0.2841797,-0.8566895,0.4318848,-3.177643,-0.007476807,2.056122,0.2178955,0.4465332,-0.4437256
2073,100,-0.276123,-0.8374023,0.4593506,2.033691,1.824341,9982,0.2178955,0.4465332,-0.4437256
2074,100,-0.2518311,-0.8398438,0.4794922,10.13855,-3.170166,3.53653,0.2178955,0.4465332,-0.4437256
2076,100,-0.2169189,-0.9024658,0.3990479,-25.63797,-9.936676,-5.87677,0.2178955,0.4465332,-0.4437256
2077,100,-0.3171387,-0.7321777,0.5931396,28.83057,22.72202,25.08469,0.2178955,0.4465332,-0.4437256
2078,100,-0.3187256,-0.7141113,0.5598145,1.921539,-10.4451,-19.26773,0.243042,0.458252,-0.5229492
2079,100,-0.3000488,-0.8934326,0.5631104,-16.63589,4.650574,-21.20422,0.243042,0.458252,-0.5229492
2080,100,-0.3260498,-0.736084,0.649292,2.235565,-11.61896,2807,0.243042,0.458252,-0.5229492
2081,100,-0.3216553,-0.5614014,0.8330078,-23.31269,10.40771,-13.64517,0.243042,0.458252,-0.5229492
2082,100,-0.2884521,-0.5244141,0.8178711,-39.37286,11.40961,-16.71066,0.243042,0.458252,-0.5229492
2084,100,-0.2332764,-0.7498779,0.7110596,73.99796,-2.15332,28.62122,0.243042,0.458252,-0.5229492
2085,100,-0.09631348,-0.7545166,0.6018066,-0.7177735,8.531036,12.52365,0.2562256,0.4393311,-0.5488281
2086,100,-0.1246338,-0.6430664,0.7019043,-4.463654,2.213135,2.953339,0.2562256,0.4393311,-0.5488281
2088,100,-0.24646,-0.538208,0.7835693,-22.6622,-2.287903,-32.04559,0.2562256,0.4393311,-0.5488281
2089,100,-0.293335,-0.3674316,0.8706055,-33.08487,9.884338,-9.660034,0.2562256,0.4393311,-0.5488281
2091,100,-0.3188477,-0.3591309,0.8146973,-19.92569,2.15332,1.278534,0.1386719,0.4637451,-0.732666
2092,100,-0.2741699,-0.3681641,0.8779297,38.67004,-10.961,0.60959,0.1386719,0.4637451,-0.732666
2093,100,-0.3096924,-0.5172119,0.8395996,-15.86578,7.140351,-2.519684,0.1386719,0.4637451,-0.732666
2095,100,-0.2260742,-0.5795898,0.6706543,15.57419,-2.437439,6.564637,0.1386719,0.4637451,-0.732666
2099,100,-0.3184814,-0.6094971,0.784668,1.128998,1.929016,-3.760834,0.1678467,0.4748535,-0.6077881
2100,100,-0.2523193,-0.3345947,0.8571777,9.054413,3.364563,901001,0.1678467,0.4748535,-0.6077881
2101,100,-0.2286377,-0.387207,0.8312988,0.5532837,4.029999,8822633,0.1678467,0.4748535,-0.6077881
2102,100,-0.2235107,-0.4449463,0.8815918,-2.736511,3.514099,-0.05981446,0.1678467,0.4748535,-0.6077881
2104,100,-0.1845703,-0.2617188,0.9112549,26.83426,-5.233765,-5.816956,0.1678467,0.4748535,-0.6077881
2106,100,-0.1877441,-0.4422607,0.8706055,10.33295,-4.942169,-1.114044,0.1763916,0.4720459,-0.6741943
2107,100,-0.2398682,-0.458374,0.8956299,33.18207,-6.953431,-0.8747865,0.1763916,0.4720459,-0.6741943
2108,100,-0.2368164,-0.4429932,0.8201904,-14.55734,-0.5458069,-1.345825,0.1763916,0.4720459,-0.6741943
2109,100,-0.2404785,-0.4509277,0.8720703,-1.368256,-4.575806,1.136475,0.1763916,0.4720459,-0.6741943
2111,100,-0.2381592,-0.4353027,0.8760986,3.080445,-0.5308533,0.5532837,0.1778564,0.4661865,-0.6791992
2113,100,-0.1784668,-0.362915,0.9473877,-23.3725,0.8224488,0.0264,0.1778564,0.4661865,-0.6791992
2114,100,-0.1719971,-0.21521,0.8706055,-5.039368,-10.25818,,0.1778564,0.4661865,-0.6791992
2115,100,-0.2220459,-0.4174805,0.8746338,50.88715,-21.37619,9.891815,0.1778564,0.4661865,-0.6791992
2117,100,-0.2525635,-0.4764404,0.8084717,16.09756,-9.802094,6.243134,0.1778564,0.4661865,-0.6791992
2118,100,-0.177002,-0.5458984,0.7874756,35.95596,1.861725,0.21927,0.2976074,0.4206543,-0.6859131
2119,100,-0.2258301,-0.4750977,0.8034668,-3.37204,33.68301,57.706,0.2976074,0.4206543,-0.6859131
2120,100,-0.2362061,-0.4542236,0.817749,2.85614,12.29935,64266,0.2976074,0.4206543,-0.6859131
2121,100,-0.1765137,-0.5140381,0.7839355,9.869385,-58.74527,-0.3738404,0.2976074,0.4206543,-0.6859131
2122,100,-0.1357422,-0.5895996,0.739502,-2.69165,-5.981446,-32.89047,0.2976074,0.4206543,-0.6859131
2123,100,-0.3197021,-0.6304932,0.8031006,-1.016846,-21.24161,25.51834,0.2976074,0.4206543,-0.6859131
2125,100,-0.1660156,-0.6491699,0.7380371,8.889923,11.34979,9.488068,0.288208,0.4355469,-0.6262207
2127,100,-0.2060547,-0.7258301,0.7266846,8.00766,8.291779,3.506623,0.288208,0.4355469,-0.6262207
2128,100,-0.07470703,-0.6824951,0.7258301,3.648682,-11.91803,-4.545898,0.288208,0.4355469,-0.6262207
2130,100,-0.1273193,-0.6595459,0.7205811,1.697235,2.863617,7.992707,0.288208,0.4355469,-0.6262207
2131,100,-0.2491455,-0.6304932,0.7631836,-4.314117,38.05695,-29.12216,0.288208,0.4355469,-0.6262207
2132,100,-0.2211914,-0.6359863,0.7247314,6.37024,5.764618,3.648682,0.2507324,0.4593506,-0.5974121
2133,100,-0.04675293,-0.7525635,0.7460938,-0.5906677,-15.85831,14.02649,0.2507324,0.4593506,-0.5974121
2134,100,-0.2553711,-0.6665039,0.6966553,8.344116,-32.46429,-7.888031,0.2507324,0.4593506,-0.5974121
2135,100,-0.2154541,-0.699707,0.6522217,-7.147828,25.38376,-2.886048,0.2507324,0.4593506,-0.5974121
2136,100,-0.2200928,-0.6234131,0.7359619,4.523468,29.69788,-15.94055,0.2507324,0.4593506,-0.5974121
2138,100,-0.06750488,-0.7144775,0.6917725,-5.233765,2.654266,1.293488,0.2893066,0.4359131,-0.583252
2139,100,-0.2324219,-0.678833,0.6804199,5.944062,0.6953431,0.332764,0.2893066,0.4359131,-0.583252
2140,100,0.001953125,-0.6929932,0.7747803,21.5332,0.5158997,-7.783356,0.2893066,0.4359131,-0.583252
2141,100,-0.1337891,-0.7354736,0.6929932,17.92191,-8.613281,3.955231,0.2893066,0.4359131,-0.583252
2142,100,-0.307373,-0.6131592,0.7141113,-3.267365,56.11344,0.007476807,0.2893066,0.4359131,-0.583252
2143,100,-0.04663086,-1.195557,0.4619141,2.706604,8.792725,-18.23593,0.2893066,0.4359131,-0.583252
2144,100,-0.3508301,-0.6328125,0.6309814,-11.7984,60.96589,-55.47791,0.2893066,0.4359131,-0.583252
2145,100,-0.1403809,-0.7333984,0.6582031,9.637604,-0.8448792,1.786957,0.2640381,0.4537354,-0.5578613
2146,100,-0.2155762,-0.4265137,0.673584,2.056122,-12.14981,8.463745,0.2640381,0.4537354,-0.5578613
2147,100,-0.3155518,-0.6643066,0.59375,-17.18918,2.265472,60626,0.2640381,0.4537354,-0.5578613
2148,100,-0.3250732,-0.6132813,0.6225586,8.553467,33.54843,47.74689,0.2640381,0.4537354,-0.5578613
2149,100,-0.1723633,-0.7526855,0.6480713,5.308533,9.615173,8.560944,0.2640381,0.4537354,-0.5578613
2150,100,-0.2584229,-0.6141357,0.6094971,10.17593,-45.23468,-16.17233,0.2640381,0.4537354,-0.5578613
