Sequence No,Buffer_Size,ax,ay,az,gx,gy,gz,mx,my,mz
1287,100,-2.20752,-0.239624,-0.1096191,7.790833,-117.012,46.01227,-0.03234863,-0.2634277,-0.6737061
1288,100,-0.08300781,0.2886963,0.375,-26.99127,227.6389,-86.94778,-0.03234863,-0.2634277,-0.6737061
1289,100,-0.8363037,-0.1384277,-0.1842041,-8.254395,-147.4352,-6.975861,-0.03234863,-0.2634277,-0.6737061
1290,100,-1.860474,-0.3707275,-0.01428223,24.91272,133.1245,-25.30899,-0.03234863,-0.2634277,-0.6737061
1291,100,-0.5791016,-0.5107422,-0.2824707,-89.08616,111.8755,-94.67133,-0.03234863,-0.2634277,-0.6737061
1292,100,-0.2183838,0.2713623,0.02868652,-91.82267,-185.3575,64.0239,-0.03234863,-0.2634277,-0.6737061
1293,100,-1.005371,-0.4737549,-0.3081055,-0.7327271,121.214,-3.715973,-0.03234863,-0.2634277,-0.6737061
1294,100,-1.033691,-0.380127,0.2183838,42.22153,-14.2807,25.55573,-0.015625,-0.2746582,-0.6662598
1295,100,-1.919922,-0.4533691,0.2056885,22.41547,-78.48404,82.35703,-0.015625,-0.2746582,-0.6662598
1296,100,-0.7347412,-0.4064941,0.6491699,-23.52951,149.4315,22.12387,-0.015625,-0.2746582,-0.6662598
1297,100,-0.6230469,-0.1529541,-0.2731934,65.29495,-122.9187,14.49005,-0.015625,-0.2746582,-0.6662598
1298,100,-2.553345,-0.2406006,-0.2259521,55.65735,126.8964,-24.98001,-0.015625,-0.2746582,-0.6662598
1299,100,0.02001953,-0.3148193,-0.230957,-20.72571,167.2188,-100.436,-0.015625,-0.2746582,-0.6662598
1300,100,-0.6734619,0.02624512,-0.126709,-50.31144,-156.4821,29.1745,-0.015625,-0.2746582,-0.6662598
1301,100,-1.767944,-0.4733887,2.350342,-13.90686,-81.35513,10.87875,-0.015625,-0.2746582,-0.6662598
1302,100,-0.4135742,-0.4744873,-0.47229,48.68149,197.9335,-63.15659,-0.0847168,-0.260376,-0.6191406
1303,100,-0.9360352,-0.002197266,-0.000366211,-60.89112,-1.1459,73.22037,-0.0847168,-0.260376,-0.6191406
1304,100,-1.180542,-0.4237061,-0.2540283,20.6958,58.87986,3663635,-0.0847168,-0.260376,-0.6191406
1305,100,-0.6522217,-0.8562012,-0.4437256,91.06751,168.3926,-30.85678,-0.0847168,-0.260376,-0.6191406
1307,100,-1.533447,-0.5039063,-1.452515,42.7449,138.8518,-52.4498,-0.0847168,-0.260376,-0.6191406
1308,100,-0.9714355,0.9210205,-0.1063232,21.12198,207.5337,-93.96851,-0.0847168,-0.260376,-0.6191406
1309,100,-1.180908,-0.1689453,-0.04370117,-26.0492,-167.0692,38.35602,-0.0847168,-0.260376,-0.6191406
1310,100,-2.279053,-0.02185059,2.157715,78.28964,-50.82734,7.07306,-0.1008301,-0.2249756,-0.5599365
1311,100,-1.184814,-0.07397461,0.7148438,-36.14288,109.4006,-19.45465,-0.1008301,-0.2249756,-0.5599365
1312,100,-0.7231445,-0.833252,-0.1081543,-108.0623,-160.5719,-12.71057,-0.1008301,-0.2249756,-0.5599365
1313,100,-1.049316,-0.8253174,0.5073242,-38.52798,-35.77652,1.704712,-0.1008301,-0.2249756,-0.5599365
1314,100,-1.045898,-0.03320313,0.3676758,23.67157,144.0407,-67.3436,-0.1008301,-0.2249756,-0.5599365
1315,100,-0.4151611,-0.6181641,0.1832275,25.70526,-79.17191,21.4061,-0.1008301,-0.2249756,-0.5599365
1316,100,-0.7314453,0.1726074,0.1956787,3.364563,-81.45981,0.95804,-0.1008301,-0.2249756,-0.5599365
1317,100,-0.7518311,-0.02941895,0.03198242,17.66022,14.82651,-40.86075,-0.1008301,-0.2249756,-0.5599365
1318,100,-1.022095,-0.7052002,-0.5197754,104.8323,14.43771,69.93805,-0.05444336,-0.2570801,-0.6046143
1319,100,-1.032959,-0.2468262,-0.0612793,131.5245,-29.23432,-7.312317,-0.05444336,-0.2570801,-0.6046143
1320,100,-0.7435303,-0.2740479,0.09375,24.5015,34.32602,-23.74634,-0.05444336,-0.2570801,-0.6046143
1321,100,-1.052856,-0.4697266,-0.2946777,53.53394,4.26178,37.33917,-0.05444336,-0.2570801,-0.6046143
1322,100,-1.128296,-0.06201172,0.6654053,-13.23395,-105.6622,35.42511,-0.05444336,-0.2570801,-0.6046143
1323,100,-1.022827,0.03076172,-0.3443604,-8.284302,90.79087,-46.8721,-0.05444336,-0.2570801,-0.6046143
1324,100,-0.6955566,-0.3973389,-0.02246094,13.39096,-50.78247,27.3053,-0.05444336,-0.2570801,-0.6046143
1325,100,-1.166382,0.04333496,0.0892334,-37.18964,-86.51413,83.54584,-0.05444336,-0.2570801,-0.6046143
1326,100,-0.8187256,0.1755371,0.6939697,34.62509,97.60972,-49.68338,-0.08740234,-0.2337646,-0.5821533
1327,100,-0.3670654,-0.3098145,-0.2967529,48.23288,-120.3841,23.35007,-0.08740234,-0.2337646,-0.5821533
1328,100,-2.900757,0.4273682,2.143799,62.1547,-55.72464,1.091614,-0.08740234,-0.2337646,-0.5821533
1329,100,-0.4885254,0.270874,-0.2473145,-98.26768,239.7289,-116.7279,-0.08740234,-0.2337646,-0.5821533
1331,100,-1.586914,-1.381348,0.927002,64.49493,59.12659,-20.97244,-0.08740234,-0.2337646,-0.5821533
1332,100,-0.7242432,-0.5378418,-0.5076904,30.52033,167.2113,-87.79266,-0.08740234,-0.2337646,-0.5821533
1333,100,-0.8162842,0.08276367,0.1219482,-109.9614,-146.5379,39.04388,-0.08740234,-0.2337646,-0.5821533
1335,100,-1.378296,0.1381836,0.08642578,76.62231,5.644989,0.15332,-0.08972168,-0.2297363,-0.5595703
1337,100,-0.9564209,0.03222656,-0.7352295,6.422577,82.20001,-31.71662,-0.08972168,-0.2297363,-0.5595703
1338,100,-1.116577,-0.08056641,0.07104492,92.39838,3.229981,43.8739,-0.08972168,-0.2297363,-0.5595703
1340,100,-0.809082,0.184082,0.8262939,90.86564,119.8906,-5.43854,-0.08972168,-0.2297363,-0.5595703
1341,100,-0.6694336,-0.2329102,-0.1507568,27.45484,-70.55115,43.37296,-0.08972168,-0.2297363,-0.5595703
1342,100,-1.785278,0.1932373,0.2402344,-3.977661,49.46656,747772,-0.09082031,-0.2285156,-0.5499268
1343,100,-0.1829834,0.4250488,-0.0513916,-20.74814,200.341,-105.3407,-0.09082031,-0.2285156,-0.5499268
1344,100,-0.6491699,0.1225586,-0.1878662,-73.5643,-154.1568,23.1482,-0.09082031,-0.2285156,-0.5499268
1345,100,-1.404907,-0.5970459,-0.04833984,41.42151,64.64447,-585266,-0.09082031,-0.2285156,-0.5499268
1346,100,-0.7021484,-0.5888672,-0.182373,-5.443115,77.93076,-44.62906,-0.09082031,-0.2285156,-0.5499268
1347,100,-0.3424072,0.1950684,-0.04992676,-69.81094,-181.7612,80.67474,-0.09082031,-0.2285156,-0.5499268
1348,100,-1.043457,-0.2023926,-0.8248291,-8.613281,147.637,-48.50953,-0.09082031,-0.2285156,-0.5499268
1349,100,-1.099854,-0.2049561,0.1918945,58.37143,-28.70346,36.85318,-0.09082031,-0.2285156,-0.5499268
1350,100,-1.86731,0.2108154,0.9639893,22.63977,-144.0781,59.86679,-0.08825684,-0.2337646,-0.5744629
1351,100,-0.8168945,0.1617432,0.6079102,50.32639,102.0136,-38.67752,-0.08825684,-0.2337646,-0.5744629
1352,100,-0.4112549,-0.3321533,-0.3538818,68.76419,-132.6385,27.10343,-0.08825684,-0.2337646,-0.5744629
1353,100,-1.859375,0.005981445,-0.3909912,114.6568,130.717,-31.51474,-0.08825684,-0.2337646,-0.5744629
1354,100,-0.3419189,0.3679199,-0.345459,-65.44449,142.493,-108.7203,-0.08825684,-0.2337646,-0.5744629
1355,100,-0.5151367,0.005615234,-0.08361816,-83.62808,-156.7961,22.89398,-0.08825684,-0.2337646,-0.5744629
1356,100,-1.214966,-0.6054688,0.4818115,59.75464,69.41467,0.028199,-0.08825684,-0.2337646,-0.5744629
1357,100,-0.4624023,-0.2875977,-0.2220459,24.00803,88.78709,-40.24765,-0.08825684,-0.2337646,-0.5744629
1359,100,-0.7954102,-0.1229248,0.3763428,31.38764,97.76673,33.66058,-0.09155273,-0.2420654,-0.5561523
1360,100,-0.3062744,-0.4772949,-0.46875,-26.49033,-120.2046,-15.49942,-0.09155273,-0.2420654,-0.5561523
1361,100,-1.975098,-0.1600342,0.2431641,24.51645,30.73715,6.85272,-0.09155273,-0.2420654,-0.5561523
1363,100,-0.6342773,-0.01940918,-0.2055664,-83.99445,-192.139,46.34125,-0.09155273,-0.2420654,-0.5561523
1365,100,-1.533203,-0.5640869,-0.192749,60.67429,10.51239,22845,-0.09155273,-0.2420654,-0.5561523
1366,100,-1.333618,-0.675293,0.6339111,-94.01337,-228.6408,51.91147,-0.09533691,-0.2363281,-0.5528564
1367,100,-1.071167,0.0859375,-0.03796387,50.19928,104.4959,-27.28287,-0.09533691,-0.2363281,-0.5528564
1368,100,-0.8430176,-0.6992188,-0.03259277,22.98371,-87.76276,44.5842,-0.09533691,-0.2363281,-0.5528564
1369,100,-1.68335,-0.5855713,0.02575684,115.5615,42.36359,6.549683,-0.09533691,-0.2363281,-0.5528564
1370,100,-0.4050293,0.1611328,0.3292236,26.92398,244.9626,-105.8716,-0.09533691,-0.2363281,-0.5528564
1371,100,-0.8383789,-0.1512451,-0.3775635,-77.69897,-176.32,-19.90326,-0.09533691,-0.2363281,-0.5528564
1372,100,-1.190186,-1.013672,0.3193359,32.65121,129.2441,201001,-0.09533691,-0.2363281,-0.5528564
1373,100,-1.112549,-0.149292,-0.230835,20.90515,16.45645,87585,-0.09533691,-0.2363281,-0.5528564
1374,100,-1.186035,-0.4716797,0.4302979,5.256195,-183.4435,58.32657,-0.09741211,-0.2344971,-0.5804443
1375,100,-0.9819336,0.001220703,-0.05981445,-10.91614,81.71,-35.62698,-0.09741211,-0.2344971,-0.5804443
1376,100,-1.289673,-0.8344727,0.0769043,82.17758,41.92993,0.16342,-0.09741211,-0.2344971,-0.5804443
1377,100,-1.019165,-1.071777,0.534668,86.76834,-143.1734,15.00595,-0.09741211,-0.2344971,-0.5804443
1378,100,-0.6434326,-0.1945801,0.09606934,16.8602,86.36459,-7.043152,-0.09741211,-0.2344971,-0.5804443
1379,100,-0.8463135,-0.5587158,0.1268311,49.2273,-2.729034,27.14081,-0.09741211,-0.2344971,-0.5804443
1380,100,-1.50293,-1.178101,0.2629395,-22.09397,-149.0277,0.46845,-0.09741211,-0.2344971,-0.5804443
1381,100,-0.9698486,-0.138916,-0.1107178,-14.0863,110.5446,-13.32367,-0.09741211,-0.2344971,-0.5804443
1382,100,-0.815918,-0.4794922,0.1054688,30.98389,-48.07587,0.2243042,-0.07763672,-0.2490234,-0.6881104
1384,100,-0.9274902,-0.2069092,0.3201904,63.83698,111.1951,-11.08811,-0.07763672,-0.2490234,-0.6881104
1385,100,-0.4599609,-0.6563721,-0.3244629,54.45359,-75.23163,35.56717,-0.07763672,-0.2490234,-0.6881104
1386,100,-1.636963,0.05749512,0.4238281,74.25217,-28.76328,19.52942,-0.07763672,-0.2490234,-0.6881104
1387,100,-0.5531006,-0.6750488,-0.1939697,53.22739,244.9626,-96.16669,-0.07763672,-0.2490234,-0.6881104
1388,100,-0.829834,-0.1260986,0.009277344,-32.30728,-190.95,27.67914,-0.07763672,-0.2490234,-0.6881104
1389,100,-1.126465,-0.5667725,-0.8415527,17.63031,176.0788,-45.1973,-0.07763672,-0.2490234,-0.6881104
1390,100,-1.727417,-0.08129883,-0.2419434,119.2177,40.18784,6.108552,-0.0234375,-0.2663574,-0.6708984
1391,100,-1.498535,-0.7340088,1.109253,14.17603,-239.1307,37.07001,-0.0234375,-0.2663574,-0.6708984
1393,100,-0.3557129,-0.1955566,-0.380249,73.44467,-74.01291,43.82904,-0.0234375,-0.2663574,-0.6708984
1394,100,-2.335449,0.2353516,0.2937012,124.6234,96.70502,-1.173859,-0.0234375,-0.2663574,-0.6708984
1395,100,0.08178711,-0.6405029,-0.8259277,-100.4883,149.8651,-97.57981,-0.0234375,-0.2663574,-0.6708984
1397,100,-1.657104,-0.5354004,-0.9154053,31.36521,244.9626,8886,-0.0234375,-0.2663574,-0.6708984
1398,100,-0.7446289,0.02441406,0.3049316,38.19153,20.00793,4606,-0.007202148,-0.2718506,-0.6663818
1400,100,-0.6427002,0.1920166,1.943237,76.97372,95.83772,-2.72995,-0.007202148,-0.2718506,-0.6663818
1402,100,-2.729248,0.07958984,-0.184082,174.7928,38.22144,-61.68366,-0.007202148,-0.2718506,-0.6663818
1403,100,-0.7432861,-0.8615723,-0.8081055,-176.3704,71.82968,-39.2009,-0.007202148,-0.2718506,-0.6663818
1404,100,-0.470459,0.0357666,0.2633057,100.8472,-235.6615,38.07938,-0.007202148,-0.2718506,-0.6663818
1405,100,-1.596069,-0.2589111,-1.08728,56.05362,179.2415,-4581,-0.007202148,-0.2718506,-0.6663818
1406,100,-1.220093,-0.288208,0.2709961,46.75995,23.0809,-8.231964,-0.002197266,-0.2894287,-0.6356201
1407,100,-1.481812,-1.354614,0.2955322,-33.04749,-245,57.46674,-0.002197266,-0.2894287,-0.6356201
1408,100,-0.8195801,0.6346436,3.391479,57.86301,128.13,-48.44223,-0.002197266,-0.2894287,-0.6356201
1410,100,-3.057617,0.05334473,-0.02966309,19.32007,88.03192,-9.10675,-0.002197266,-0.2894287,-0.6356201
1411,100,0.08850098,-1.267944,-0.3758545,-245,119.1504,-1,-0.002197266,-0.2894287,-0.6356201
1412,100,-0.5870361,-0.2342529,-0.03491211,41.42151,-203.6159,54.319,-0.002197266,-0.2894287,-0.6356201
1413,100,-1.547363,-1.388306,-0.4742432,-52.40494,43.64212,4.58069,-0.002197266,-0.2894287,-0.6356201
1414,100,-0.7723389,-1.565063,-0.1481934,59.33594,130.0591,-32.80075,-0.03063965,-0.2775879,-0.6505127
1415,100,-0.3496094,0.1271973,-0.0916748,46.75248,-214.9208,70.31189,-0.03063965,-0.2775879,-0.6505127
1416,100,-1.638184,-0.2996826,-1.439087,59.69483,173.3124,-38.04947,-0.03063965,-0.2775879,-0.6505127
1417,100,-0.2493896,-0.03356934,-0.2025146,-26.73706,10.0563,6.781464,-0.03063965,-0.2775879,-0.6505127
1418,100,-2.52002,-1.198975,0.09204102,-112.683,-245,28.48664,-0.03063965,-0.2775879,-0.6505127
1419,100,-1.401001,-0.1573486,0.2607422,-5.016937,129.0497,-40.06821,-0.03063965,-0.2775879,-0.6505127
1420,100,-0.8551025,-0.3659668,0.1176758,-48.09082,107.0006,-2.489777,-0.03063965,-0.2775879,-0.6505127
1422,100,-1.671875,-1.622925,1.573242,45.34684,244.9626,-4.306641,-0.06872559,-0.2362061,-0.5432129
1423,100,0.03967285,0.1569824,-0.2425537,-70.67078,42.16919,5.398254,-0.06872559,-0.2362061,-0.5432129
1424,100,-1.531738,-0.619751,0.1837158,44.01596,-245,-7.6714,-0.06872559,-0.2362061,-0.5432129
1425,100,-1.047485,-0.7764893,0.2529297,49.33197,149.1025,75.94193,-0.06872559,-0.2362061,-0.5432129
1427,100,-0.7530518,-0.1220703,0.004882813,123.3,-168.7291,44.94309,-0.06872559,-0.2362061,-0.5432129
1429,100,-1.075928,-1.058838,0.1147461,-189.3202,191.1296,-15.83588,-0.06872559,-0.2362061,-0.5432129
1430,100,-0.0769043,0.1679688,0.07946777,58.21442,-27.4025,21.57806,-0.03808594,-0.2757568,-0.6142578
1431,100,-2.449463,-0.7050781,-0.05114746,-76.16623,-245,43.54492,-0.03808594,-0.2757568,-0.6142578
1432,100,-1.133667,0.05664063,0.1953125,-45.74311,244.9626,-20.19485,-0.03808594,-0.2757568,-0.6142578
1433,100,-0.1447754,0.3621826,0.03820801,47.83661,-22.33322,23.44727,-0.03808594,-0.2757568,-0.6142578
1434,100,-1.057251,-0.2618408,-0.1889648,-84.26361,-227.6389,-8.785248,-0.03808594,-0.2757568,-0.6142578
1435,100,-0.6298828,-0.6844482,-0.0637207,-48.65906,236.6185,-30.92407,-0.03808594,-0.2757568,-0.6142578
1436,100,-0.0814209,0.1669922,0.06787109,69.12308,-13.72742,36.90552,-0.03808594,-0.2757568,-0.6142578
1437,100,-1.842529,-1.101074,-0.04772949,3.506623,-245,32.95776,-0.03808594,-0.2757568,-0.6142578
1438,100,-1.247925,-1.390259,-0.08105469,-117.169,189.8436,69.22028,-0.05187988,-0.236084,-0.6851807
1439,100,-0.02746582,0.2210693,0.01049805,22.69211,1.420593,11.07315,-0.05187988,-0.236084,-0.6851807
1440,100,-1.326294,-0.03601074,-0.06689453,-39.66446,-224.8201,-22.31827,-0.05187988,-0.236084,-0.6851807
1441,100,-1.685059,-1.7948,0.2401123,-103.7332,208.9469,83.08975,-0.05187988,-0.236084,-0.6851807
1442,100,-0.1072998,0.2148438,0.1210938,81.07849,-53.39936,10.08621,-0.05187988,-0.236084,-0.6851807
1443,100,-1.940796,-0.4014893,0.2561035,-48.59177,-207.1449,-3.087921,-0.05187988,-0.236084,-0.6851807
1444,100,-1.843628,-0.8424072,0.135498,37.05505,244.3794,118.7167,-0.05187988,-0.236084,-0.6851807
1445,100,-0.1246338,0.2191162,0.09875488,77.08588,-53.93021,6.684266,-0.05187988,-0.236084,-0.6851807
1446,100,-2.457642,-0.4868164,0.1806641,-102.4547,-245,51.25351,-0.02575684,-0.2344971,-0.7138672
1447,100,-2.05249,-1.071411,-0.2252197,-106.8361,170.0824,60.86869,-0.02575684,-0.2344971,-0.7138672
1448,100,-0.08508301,0.277832,0.05163574,63.44071,-57.68357,-1.016846,-0.02575684,-0.2344971,-0.7138672
1449,100,-1.981567,-0.838501,-0.1381836,-173.4021,-184.565,23.38745,-0.02575684,-0.2344971,-0.7138672
1450,100,-1.574829,-1.171875,-0.7016602,-6.916047,184.9687,97.78916,-0.02575684,-0.2344971,-0.7138672
1451,100,-0.164917,0.1413574,0.08093262,73.4671,-63.42575,15.39475,-0.02575684,-0.2344971,-0.7138672
1452,100,-1.967163,-0.7060547,0.1776123,35.87372,-244.6337,-60.93598,-0.02575684,-0.2344971,-0.7138672
1453,100,-0.8116455,0.184082,-0.03442383,69.34738,185.4473,9.323578,-0.02575684,-0.2344971,-0.7138672
1455,100,-1.606445,0.03198242,0.005737305,-95.20219,-227.78,-34.55032,-0.02502441,-0.2558594,-0.7010498
1456,100,-1.480591,-0.147583,-0.6940918,28.15766,77.79617,-5.345917,-0.02502441,-0.2558594,-0.7010498
1457,100,-1.207764,-0.5511475,0.295166,-72.74933,-42.54303,-51.81427,-0.02502441,-0.2558594,-0.7010498
1458,100,-1.257324,-1.03894,-0.869873,-178.3144,119.0756,94.67133,-0.02502441,-0.2558594,-0.7010498
1459,100,-0.4394531,-0.1038818,-0.1849365,166.9272,-141.984,-7.775879,-0.02502441,-0.2558594,-0.7010498
1460,100,-1.602051,-1.168457,-0.1308594,244.9626,244.6337,-41.84021,-0.02502441,-0.2558594,-0.7010498
1461,100,-0.9758301,-0.2976074,-1.357788,-101.3257,227.0557,-76.6597,-0.02502441,-0.2558594,-0.7010498
1462,100,-0.3321533,-0.6707764,0.2678223,53.43674,-245,87.41135,-0.02185059,-0.2519531,-0.685791
1463,100,-1.197144,-1.071533,0.4134521,70.28198,244.9626,-41.30936,-0.02185059,-0.2519531,-0.685791
1464,100,-0.1893311,0.2084961,-0.6420898,-7.775879,-195.8998,13.1517,-0.02185059,-0.2519531,-0.685791
1465,100,-3.999512,0.2861328,3.999512,-78.74573,-5.031891,0.56726,-0.02185059,-0.2519531,-0.685791
1466,100,-0.4697266,-0.3673096,-0.6096191,-245,88.86185,0.2766418,-0.02185059,-0.2519531,-0.685791
1467,100,-0.3935547,-0.6097412,0.4718018,24.53888,-245,8.92337,-0.02185059,-0.2519531,-0.685791
1468,100,-1.10144,-1.036865,-0.7392578,12.35916,244.9626,-0.436,-0.02185059,-0.2519531,-0.685791
1470,100,-3.121216,-0.006958008,0.8483887,-89.90113,18.9836,-5.054321,-0.08679199,-0.2380371,-0.5738525
1471,100,-0.3652344,-1.106689,-0.4414063,-173.4096,135.3452,-47.00669,-0.08679199,-0.2380371,-0.5738525
1472,100,-0.6893311,-0.6899414,-0.009277344,89.72916,-223.07,30.33341,-0.08679199,-0.2380371,-0.5738525
1473,100,-1.201172,-0.5393066,-1.604492,157.5363,214.4573,-59.5752,-0.08679199,-0.2380371,-0.5738525
1474,100,-1.62146,0.1437988,0.04174805,82.70096,-3.573914,0.96741,-0.08679199,-0.2380371,-0.5738525
1475,100,-2.301636,0.3084717,0.3399658,-16.49384,-224.9921,69.19037,-0.08679199,-0.2380371,-0.5738525
1476,100,-1.081299,-0.6898193,3.365479,152.2353,190.5165,-20.14252,-0.08679199,-0.2380371,-0.5738525
1478,100,-2.300781,-0.7833252,0.9180908,-36.95786,113.4905,0.7252503,-0.09277344,-0.2200928,-0.5570068
1479,100,-0.4685059,-0.1228027,-0.9846191,-245,29.41376,-76.80176,-0.09277344,-0.2200928,-0.5570068
1480,100,-0.315918,-0.3031006,0.02124023,10.5722,-210.9955,61.95282,-0.09277344,-0.2200928,-0.5570068
1481,100,-1.343018,-0.5805664,-1.007568,80.36819,222.2705,9.32892,-0.09277344,-0.2200928,-0.5570068
1482,100,-1.246338,-0.3051758,0.2611084,70.54367,-6.086121,6.68167,-0.09277344,-0.2200928,-0.5570068
1483,100,-2.445679,-0.2855225,1.622559,244.9626,-146.994,18.37051,-0.09277344,-0.2200928,-0.5570068
1485,100,-0.43396,-0.3197021,-0.296875,3.648682,-177.0284,32.30728,-0.09277344,-0.2200928,-0.5570068
1486,100,-2.872437,-0.9204102,0.3203125,33.36899,98.98545,9.39133,-0.09838867,-0.2197266,-0.5574951
1488,100,-0.258667,0.08361816,-0.1512451,-63.13416,-200.2214,62.88742,-0.09838867,-0.2197266,-0.5574951
1489,100,-1.260986,-0.2246094,-1.432495,137.1919,186.8155,-51.86661,-0.09838867,-0.2197266,-0.5574951
1490,100,-1.386353,-0.3127441,0.2362061,68.87634,31.30539,3.84399,-0.09838867,-0.2197266,-0.5574951
1491,100,-1.68042,-0.1241455,0.6998291,8.418884,-205.5075,0.6084,-0.09838867,-0.2197266,-0.5574951
1492,100,-0.01623535,0.04370117,0.4998779,-72.23343,244.962,-69.03336,-0.09838867,-0.2197266,-0.5574951
1494,100,-2.041626,-1.396729,0.2398682,80.3981,107.1277,-13.24,-0.1030273,-0.2193604,-0.5319824
1496,100,-0.1513672,-0.008178711,0.09521484,-12.2171,-189.18,61.99768,-0.1030273,-0.2193604,-0.5319824
1497,100,-1.151489,-0.5655518,-0.814209,68.81653,173.1105,-53.33207,-0.1030273,-0.2193604,-0.5319824
1498,100,-1.161377,-0.4870605,0.3599854,62.56592,24.95758,39.79904,-0.1030273,-0.2193604,-0.5319824
1499,100,-2.329468,-0.767334,0.1184082,-77.76627,-218.076,94.46946,-0.1030273,-0.2193604,-0.5319824
1500,100,0.1491699,-0.1099854,0.3448486,-110.9857,244.9626,-91.22453,-0.1030273,-0.2193604,-0.5319824
1502,100,-1.428223,-0.5101318,0.3690186,65.24261,187.2716,-35.0737,-0.1086426,-0.220459,-0.5490723
1503,100,-2.875122,-0.08605957,0.05700684,72.30072,40.84579,14.63211,-0.1086426,-0.220459,-0.5490723
1505,100,-0.4836426,-0.4161377,0.2091064,13.28629,121.9991,-29.982,-0.1086426,-0.220459,-0.5490723
1506,100,-0.8077393,-0.5330811,-0.03442383,36.6214,-113.7073,56.73401,-0.1086426,-0.220459,-0.5490723
1507,100,-2.988892,-0.7202148,-0.196167,-22.49024,29.79508,-32.95776,-0.1086426,-0.220459,-0.5490723
1508,100,-0.2486572,-0.1531982,-0.3692627,-197.2531,68.6071,-34.28116,-0.1086426,-0.220459,-0.5490723
1509,100,-0.4160156,-0.0958252,0.09313965,14.00406,-207.6833,47.9039,-0.1086426,-0.220459,-0.5490723
1510,100,-1.443115,-0.1245117,-0.6810303,17.01721,170.5011,3.79913,-0.09387207,-0.2315674,-0.5808105
1511,100,-1.507935,-0.4266357,0.0501709,8.202057,-42.59537,30.00443,-0.09387207,-0.2315674,-0.5808105
1512,100,-2.067017,-0.4604492,0.5744629,180.5798,-13.17413,35.44006,-0.09387207,-0.2315674,-0.5808105
1513,100,0.1893311,-0.04040527,-0.2194824,8.957214,200.356,-105.3781,-0.09387207,-0.2315674,-0.5808105
1514,100,-0.7220459,-0.2310791,-0.2253418,-10.17593,-170.6207,11.23764,-0.09387207,-0.2315674,-0.5808105
1515,100,-1.51709,-0.3686523,-0.6459961,72.30072,215.5264,-58.55835,-0.09387207,-0.2315674,-0.5808105
1516,100,-2.585327,-0.9075928,0.1539307,26.01929,-14.54987,7.08146,-0.09387207,-0.2315674,-0.5808105
1517,100,-1.877686,-0.7779541,0.1518555,15.61905,-96.87699,24.44168,-0.09387207,-0.2315674,-0.5808105
1518,100,0.362915,-0.1571045,-0.1080322,86.60385,190.0156,0.96552,-0.07287598,-0.2409668,-0.6711426
1519,100,-0.8858643,-0.01086426,-0.06066895,74.6933,-190.696,62.12479,-0.07287598,-0.2409668,-0.6711426
1520,100,-1.43457,-0.5374756,0.02783203,45.45899,234.4054,-30.08667,-0.07287598,-0.2409668,-0.6711426
1521,100,-2.005615,-0.2926025,0.3063965,67.7623,51.31333,-15.94055,-0.07287598,-0.2409668,-0.6711426
1522,100,-0.6844482,-0.3328857,0.3182373,43.94119,-215.19,17.98172,-0.07287598,-0.2409668,-0.6711426
1523,100,-0.8081055,0.1396484,0.3024902,-52.12082,158.0074,-45.79544,-0.07287598,-0.2409668,-0.6711426
1524,100,-0.6982422,-0.2008057,-0.2784424,58.61069,-143.0014,82.35703,-0.07287598,-0.2409668,-0.6711426
1525,100,-1.75708,-1.397827,0.3729248,171.3834,52.17316,8.66547,-0.07287598,-0.2409668,-0.6711426
1526,100,-1.243164,-0.4998779,0.7584229,-186.1202,225.1865,-68.24081,-0.09277344,-0.2332764,-0.6286621
1528,100,-1.498291,-0.2564697,-0.0690918,67.94922,202.9505,-61.78086,-0.09277344,-0.2332764,-0.6286621
1532,100,-1.36792,-0.9025879,-0.442627,8.777771,18.70697,413739,-0.09277344,-0.2332764,-0.6286621
1533,100,-0.461792,0.1275635,0.1721191,35.64194,-98.20786,0.07315,-0.09277344,-0.2332764,-0.6286621
1534,100,-1.144287,0.1790771,0.1086426,-55.18631,63.02201,-44.99543,-0.1218262,-0.2203369,-0.5852051
1535,100,-0.4016113,-0.7348633,0.15271,18.41537,-44.62159,11.06567,-0.1218262,-0.2203369,-0.5852051
1537,100,-0.574585,0.5106201,0.2088623,-64.13605,244.9626,-245,-0.1218262,-0.2203369,-0.5852051
1539,100,-3.295898,0.9053955,0.1547852,30.26612,-127.5394,70.87265,-0.1218262,-0.2203369,-0.5852051
1540,100,0.3261719,-2.050537,-0.3674316,-99.00788,96.12183,32.30728,-0.1218262,-0.2203369,-0.5852051
1543,100,-1.140259,1.611938,1.744263,1.143951,102.7687,-140052,-0.07556152,-0.2474365,-0.5892334
1545,100,-0.9782715,-1.651123,-0.9284668,84.24118,229.695,-79.55322,-0.07556152,-0.2474365,-0.5892334
1546,100,-1.762939,0.3665771,-0.1187744,22.94632,22.78183,29.65302,-0.07556152,-0.2474365,-0.5892334
1547,100,-1.020142,-0.1309814,0.241333,-81.99814,-215.5788,106.3725,-0.07556152,-0.2474365,-0.5892334
1548,100,-0.8942871,0.1027832,-0.7047119,-46.5506,84.59259,-33.29422,-0.07556152,-0.2474365,-0.5892334
1550,100,-1.355713,0.4351807,0.3140869,-51.29837,-157.2597,117.9242,-0.03881836,-0.2554932,-0.6229248
1551,100,-0.824707,0.1508789,0.3499756,62.67807,13.48816,-9.62402,-0.03881836,-0.2554932,-0.6229248
