Sequence No,Buffer_Size,ax,ay,az,gx,gy,gz,mx,my,mz
3692,100,0.53479,0.741333,0.09387207,-79.23172,30.88669,67.03705,-0.01062012,-0.3363037,-0.8369141
3693,100,0.697876,0.6967773,0.1035156,0.3738404,6.953431,-6.325379,-0.008300781,-0.3282471,-0.8598633
3694,100,1.095215,0.8094482,0.4302979,60.25559,-78.06534,-94.0059,-0.008300781,-0.3282471,-0.8598633
3695,100,0.6030273,0.7097168,0.1547852,-66.28937,42.52808,79.99435,-0.008300781,-0.3282471,-0.8598633
3697,100,0.7679443,0.7825928,-0.03076172,28.29224,-23.88092,-35.72418,-0.008300781,-0.3282471,-0.8598633
3698,100,0.5411377,0.2270508,0.04443359,-2.983246,82.7533,56.52466,-0.008300781,-0.3282471,-0.8598633
3699,100,0.74646,0.5500488,0.2232666,7.357178,30.61005,23.75382,0.009155273,-0.3186035,-0.8867188
3700,100,0.8571777,0.6650391,0.1730957,46.0048,22.59491,2,0.009155273,-0.3186035,-0.8867188
3701,100,0.2125244,0.7978516,-0.03027344,-7.357178,-76.21857,-34.72977,0.009155273,-0.3186035,-0.8867188
3702,100,0.8227539,0.9310303,0.07580566,-79.37378,17.40601,23.78372,0.009155273,-0.3186035,-0.8867188
3703,100,0.7025146,0.5787354,0.1422119,14.85642,7.289887,-25.98938,0.009155273,-0.3186035,-0.8867188
3704,100,1.206299,0.3959961,0.229126,88.05435,-31.30539,-85.90103,0.009155273,-0.3186035,-0.8867188
3705,100,0.6779785,0.7489014,-0.0369873,-74.1774,10.31052,64.71176,0.04089355,-0.244751,-0.9528809
3706,100,0.5130615,0.5948486,-0.1352539,58.00507,4.530945,-32.05307,0.04089355,-0.244751,-0.9528809
3707,100,0.6270752,0.7165527,0.2749023,62.23694,-3.162689,41.93741,0.04089355,-0.244751,-0.9528809
3708,100,0.8813477,0.0402832,0.262085,-36.70364,53.02552,54.805,0.04089355,-0.244751,-0.9528809
3709,100,0.8909912,0.5992432,0.2078857,-1.039276,-4.605713,21.5332,0.04089355,-0.244751,-0.9528809
3710,100,0.84375,0.5975342,0.06323242,21.33133,8.703003,10.77408,0.04089355,-0.244751,-0.9528809
3711,100,0.2446289,0.6103516,0.1190186,15.94803,-9.203949,-5.712281,0.04089355,-0.244751,-0.9528809
3712,100,0.625,0.850708,0.2490234,-102.2678,46.31134,22.76688,0.007202148,-0.2683105,-0.9279785
3713,100,0.6424561,0.6206055,0.07226563,-34.93912,20.29205,2.018738,0.007202148,-0.2683105,-0.9279785
3714,100,0.7926025,0.8735352,0.1704102,85.48233,-58.31162,-84.73465,0.007202148,-0.2683105,-0.9279785
3715,100,0.8094482,0.9616699,0.05517578,-81.78131,24.1127,37.41394,0.007202148,-0.2683105,-0.9279785
3716,100,0.6879883,0.6361084,0.1063232,3.581391,12.54608,-12.52365,0.007202148,-0.2683105,-0.9279785
3717,100,1.224854,0.7410889,0.2734375,83.11218,-66.62582,-98.367,0.007202148,-0.2683105,-0.9279785
3718,100,0.6672363,0.7730713,0.01647949,-70.3717,49.10019,83.84491,0.02197266,-0.2504883,-0.9490967
3720,100,0.7277832,0.7138672,0.2647705,74.43909,-21.62292,-61.7659,0.02197266,-0.2504883,-0.9490967
3721,100,0.5994873,0.2322998,0.1763916,-55.50782,64.09866,88.90672,0.02197266,-0.2504883,-0.9490967
3722,100,1.062744,0.8566895,0.2391357,-45.9375,-24.7258,11.49933,0.02197266,-0.2504883,-0.9490967
3723,100,1.022705,0.5056152,0.1182861,7.678681,-6.026307,-2.160797,0.02197266,-0.2504883,-0.9490967
3724,100,0.2110596,0.5625,0.1932373,-20.47897,-37.86255,-1.398163,0.03161621,-0.2823486,-0.9310303
3725,100,0.7008057,0.6768799,0.3098145,-51.04416,40.5542,25.54077,0.03161621,-0.2823486,-0.9310303
3726,100,0.7843018,0.6601563,0.03100586,16.3443,28.00064,23.02109,0.03161621,-0.2823486,-0.9310303
3727,100,0.8824463,0.4852295,0.3359375,110.6941,-50.40863,-100.1743,0.03161621,-0.2823486,-0.9310303
3728,100,0.7775879,0.8544922,-0.02746582,-85.43747,37.52609,38.9093,0.03161621,-0.2823486,-0.9310303
3729,100,0.7327881,0.7719727,-0.06652832,-31.98578,-31.88858,-36.56158,0.03161621,-0.2823486,-0.9310303
3730,100,0.6791992,0.9974365,0.2757568,48.50953,-47.01416,-62.98462,0.03234863,-0.3262939,-0.8903809
3731,100,0.7409668,0.3425293,0.2481689,-87.03751,60.99579,58.25928,0.03234863,-0.3262939,-0.8903809
3732,100,1.248901,0.6339111,0.04577637,-82.74582,-64.7641,15.41718,0.03234863,-0.3262939,-0.8903809
3733,100,0.7530518,0.6915283,0.06860352,53.93021,-16.38916,-48.04596,0.03234863,-0.3262939,-0.8903809
3734,100,0.6778564,0.7246094,0.1967773,-101.4603,33.47366,54.04984,0.03234863,-0.3262939,-0.8903809
3735,100,0.447876,0.6870117,-0.1977539,42.4234,-24.85291,-5.3917,0.03234863,-0.3262939,-0.8903809
3736,100,0.7686768,0.6451416,0.3317871,66.31927,-13.6377,-0.99533,-0.006713867,-0.3487549,-0.842041
3737,100,0.8778076,0.1190186,0.2669678,-47.64222,63.02201,0.24072,-0.006713867,-0.3487549,-0.842041
3738,100,1.119751,0.7818604,0.1695557,-19.83597,-26.30341,19.74625,-0.006713867,-0.3487549,-0.842041
3739,100,0.8005371,0.7650146,0.03479004,31.1409,-6.108552,-13.03955,-0.006713867,-0.3487549,-0.842041
3740,100,0.4020996,0.5184326,0.2053223,4.859924,20.10513,2.48465,-0.006713867,-0.3487549,-0.842041
3741,100,0.9243164,0.6313477,0.2879639,23.91831,8.927307,7.192688,-0.006713867,-0.3487549,-0.842041
3742,100,1.002808,0.3902588,-0.3406982,27.70905,-57.75086,6.09406,0.01745605,-0.3399658,-0.8449707
3743,100,0.5653076,0.3963623,0.1932373,61.78086,-73.32504,44.3599,0.01745605,-0.3399658,-0.8449707
3744,100,0.8061523,1.036987,0.1486816,-80.41306,24.20243,304559,0.01745605,-0.3399658,-0.8449707
3745,100,0.4906006,0.6732178,0.02380371,2.788849,-5.301056,-18.77426,0.01745605,-0.3399658,-0.8449707
3746,100,0.9732666,0.8768311,0.3497314,63.68744,-18.57986,-72.88391,0.01745605,-0.3399658,-0.8449707
3747,100,0.6772461,0.3798828,0.1981201,-56.05362,51.47782,82.19254,0.01745605,-0.3399658,-0.8449707
3748,100,1.264038,0.6553955,-0.05883789,20.80048,-37.88498,-8.045044,0.01745605,-0.3399658,-0.8449707
3749,100,0.8959961,0.4564209,0.184082,52.21054,-17.06207,-32.73346,0.02429199,-0.3193359,-0.8883057
3750,100,0.7406006,0.1138916,0.3327637,17.81723,61.40702,50.55069,0.02429199,-0.3193359,-0.8883057
3751,100,0.59021,0.4122314,0.1074219,11.41708,6.661835,21.00235,0.02429199,-0.3193359,-0.8883057
3752,100,0.8497314,0.5665283,0.07019043,31.67923,8.979645,10.2507,0.02429199,-0.3193359,-0.8883057
3753,100,1.056885,0.282959,0.1080322,85.80383,-68.80157,-82.52899,0.02429199,-0.3193359,-0.8883057
3754,100,0.8997803,1.042236,0.05273438,-138.463,15.40222,44.86832,0.02429199,-0.3193359,-0.8883057
3755,100,0.4995117,0.8203125,0.09790039,-21.48834,-11.26755,-20.68832,-0.002929688,-0.3514404,-0.8354492
3756,100,0.7745361,0.9434814,0.4581299,29.66797,-8.059998,-63.94165,-0.002929688,-0.3514404,-0.8354492
3758,100,1.859375,0.4434814,-0.05285645,32.37457,-46.22162,-49.41422,-0.002929688,-0.3514404,-0.8354492
3759,100,0.7545166,0.6872559,0.03344727,72.83905,23.79868,-15.61905,-0.002929688,-0.3514404,-0.8354492
3760,100,0.7128906,0.3078613,0.1251221,-28.53897,65.49683,54.07227,-0.002929688,-0.3514404,-0.8354492
3761,100,0.8156738,0.520874,0.2705078,-43.71689,-10.98343,18.52753,0.01330566,-0.3306885,-0.8791504
3762,100,0.7459717,0.6938477,-0.05212402,23.55194,-1.749573,0.08224487,0.01330566,-0.3306885,-0.8791504
3763,100,0.4498291,0.5997314,0.1324463,-7.731019,-34.58771,-7.932892,0.01330566,-0.3306885,-0.8791504
3764,100,0.7263184,0.5759277,0.2282715,11.82831,51.44791,35.99335,0.01330566,-0.3306885,-0.8791504
3765,100,0.8863525,0.6086426,0.01513672,38.98407,18.39294,20.09766,0.01330566,-0.3306885,-0.8791504
3766,100,0.8416748,0.2784424,-0.03393555,43.91129,-87.29919,-57.47422,0.01330566,-0.3306885,-0.8791504
3767,100,0.8032227,1.235474,0.3463135,-98.37983,-3.155213,40.16541,0.001831055,-0.3321533,-0.8840332
3769,100,0.8586426,0.7049561,0.5267334,60.89112,-34.12415,-80.74951,0.001831055,-0.3321533,-0.8840332
3770,100,0.7076416,0.4609375,0.07104492,-61.01075,25.34638,56.54709,0.001831055,-0.3321533,-0.8840332
3771,100,0.7871094,0.7521973,-0.03271484,-32.68112,-37.10739,-8.650665,0.001831055,-0.3321533,-0.8840332
3772,100,0.7519531,0.6467285,0.02050781,7.431946,5.15152,-1.188812,0.001831055,-0.3321533,-0.8840332
3773,100,0.7047119,0.4517822,0.08813477,72.49512,9.891815,4.52393,0.001831055,-0.3321533,-0.8840332
3774,100,0.642334,0.5563965,0.1170654,-34.60266,12.52365,35.37277,0.03491211,-0.2480469,-0.9539795
3775,100,0.8834229,0.5855713,-0.01086426,-27.56699,-30.73715,5.547791,0.03491211,-0.2480469,-0.9539795
3777,100,0.8060303,0.5725098,0.08935547,89.59458,15.89569,-20.20981,0.03491211,-0.2480469,-0.9539795
3778,100,0.7265625,0.7128906,0.1373291,-52.4498,2.609406,29.45114,0.03491211,-0.2480469,-0.9539795
3779,100,0.7607422,0.626709,-0.08032227,-4.620667,-21.80984,-38.16162,0.03491211,-0.2480469,-0.9539795
3780,100,0.7423096,0.6921387,0.04406738,3.573914,-6.071167,-16.48636,0.02954102,-0.2806396,-0.9262695
3781,100,0.6496582,0.6119385,0.2336426,-12.44888,8.441315,23.02857,0.02954102,-0.2806396,-0.9262695
3782,100,0.6660156,0.7442627,0.1326904,7.701111,18.65463,9.338531,0.02954102,-0.2806396,-0.9262695
3783,100,0.7145996,0.5406494,-0.03222656,67.55295,20.63599,-0.9869386,0.02954102,-0.2806396,-0.9262695
3784,100,0.9451904,0.7440186,0.2550049,139.7415,1.375732,-62.62574,0.02954102,-0.2806396,-0.9262695
3785,100,0.5512695,0.8282471,0.1663818,-72.52502,3.170166,40.75607,0.02954102,-0.2806396,-0.9262695
3786,100,0.8116455,0.7076416,0.1473389,-37.54105,-7.663727,-30.48294,-0.005371094,-0.3192139,-0.8856201
3787,100,0.8112793,0.5723877,0.2485352,54.88724,16.75552,-7.87354,-0.005371094,-0.3192139,-0.8856201
3788,100,0.5985107,0.1518555,0.2507324,-2.69165,32.84561,13.42087,-0.005371094,-0.3192139,-0.8856201
3789,100,1.021484,0.3162842,0.05969238,48.47214,0.08224487,-44.73374,-0.005371094,-0.3192139,-0.8856201
3790,100,0.8564453,0.4885254,-0.0612793,41.21216,4.029999,33.08487,-0.005371094,-0.3192139,-0.8856201
3791,100,0.9228516,0.6842041,0.1392822,27.19315,20.38177,-36.06812,-0.005371094,-0.3192139,-0.8856201
3792,100,0.8670654,0.1730957,0.05175781,43.06641,28.49411,50.14695,0.1561279,-0.1756592,-0.9647217
3793,100,1.468872,0.3309326,0.07836914,66.27441,69.99786,-38.06442,0.1561279,-0.1756592,-0.9647217
3794,100,1.03833,0.2768555,-0.03259277,43.50754,25.27909,23.51456,0.1561279,-0.1756592,-0.9647217
3795,100,0.925415,0.6870117,0.2316895,5.615082,1.764526,-90034,0.1561279,-0.1756592,-0.9647217
3796,100,1.002563,0.3221436,0.004882813,-5.577698,11.70868,86.1702,0.1561279,-0.1756592,-0.9647217
3797,100,1.006592,0.5828857,-0.1176758,-10.72174,-84.80194,-45.80292,0.1561279,-0.1756592,-0.9647217
3798,100,0.7523193,0.7322998,0.0748291,9.203949,-9.196472,-6.781464,0.1561279,-0.1756592,-0.9647217
3799,100,0.5626221,0.4172363,0.1674805,-3.514099,9.652557,12.91245,0.04162598,-0.274292,-0.940918
3800,100,0.7091064,0.6484375,0.1020508,39.85886,33.68301,21.69022,0.04162598,-0.274292,-0.940918
3801,100,0.7502441,0.6693115,-0.002075195,59.21631,19.70139,-6.938477,0.04162598,-0.274292,-0.940918
3802,100,0.8880615,0.3223877,0.1617432,116.384,-30.87174,-0.56015,0.04162598,-0.274292,-0.940918
3803,100,0.7614746,1.034546,0.04223633,-45.8104,30.46799,23.89588,0.04162598,-0.274292,-0.940918
3804,100,0.5396729,0.7020264,-0.1199951,36.59149,-1.622467,-38.685,0.04162598,-0.274292,-0.940918
3805,100,0.8078613,0.7609863,0.2852783,64.69681,-19.14063,-53.98255,0.01269531,-0.333374,-0.8868408
3806,100,0.6015625,0.5227051,0.03588867,-77.50458,7.880555,56.3527,0.01269531,-0.333374,-0.8868408
3807,100,1.044434,0.9597168,-0.1533203,-76.74194,-54.75266,-11.81336,0.01269531,-0.333374,-0.8868408
3809,100,0.6567383,0.5263672,0.1992188,60.21073,24.73328,42.08694,0.01269531,-0.333374,-0.8868408
3810,100,0.7723389,0.9912109,0.05322266,-9.966583,48.2927,8.628235,0.01269531,-0.333374,-0.8868408
3811,100,0.7281494,0.6655273,0.07226563,6.011353,12.98721,-4.725342,-0.00402832,-0.3272705,-0.8685303
3812,100,1.012207,0.9936523,0.2137451,74.58862,-48.23288,-63.47062,-0.00402832,-0.3272705,-0.8685303
3813,100,0.694458,0.746582,0.1069336,-70.5661,17.10693,48.60672,-0.00402832,-0.3272705,-0.8685303
3814,100,0.9411621,0.7321777,-0.1151123,-42.1019,-41.70563,-20.58365,-0.00402832,-0.3272705,-0.8685303
3815,100,0.6151123,0.840332,0.01818848,19.32755,-28.02307,-28.49411,-0.00402832,-0.3272705,-0.8685303
3816,100,0.7540283,0.428833,0.2005615,-21.17432,18.58734,51.23856,-0.00402832,-0.3272705,-0.8685303
3817,100,0.7021484,0.5380859,0.08520508,14.35547,15.94803,13.80966,0.008911133,-0.3126221,-0.8840332
3818,100,0.8126221,0.5786133,0.1026611,13.07694,8.852539,9.398346,0.008911133,-0.3126221,-0.8840332
3819,100,0.7541504,0.4272461,-0.02001953,18.86398,-56.71906,-35.08118,0.008911133,-0.3126221,-0.8840332
3820,100,0.6190186,0.8231201,0.2015381,-37.21954,11.49185,22.81174,0.008911133,-0.3126221,-0.8840332
3821,100,0.7536621,0.7318115,0.05200195,-13.14423,3.416901,-2.452393,0.008911133,-0.3126221,-0.8840332
3822,100,0.8291016,0.4760742,0.1014404,119.0233,-22.45285,-79.34387,0.008911133,-0.3126221,-0.8840332
3823,100,0.6838379,0.8623047,0.01916504,-71.17172,24.2099,43.47763,0.008911133,-0.3126221,-0.8840332
3825,100,0.7369385,0.7423096,0.1773682,62.59583,-17.33871,-36.56906,0.003173828,-0.3095703,-0.9025879
3826,100,0.8309326,0.3363037,0.2124023,-56.65924,32.63626,0.5361,0.003173828,-0.3095703,-0.9025879
3827,100,0.902832,0.6712646,0.1300049,-20.8902,11.16287,20.9874,0.003173828,-0.3095703,-0.9025879
3828,100,0.7738037,0.7255859,0.01379395,1.80191,-11.7012,-4.934692,0.003173828,-0.3095703,-0.9025879
3829,100,0.3946533,0.5837402,0.1014404,-21.45096,-21.46591,0.78922,0.003173828,-0.3095703,-0.9025879
3830,100,0.7119141,0.635498,0.07714844,22.84912,34.5578,37401,0.03088379,-0.2706299,-0.9499512
3831,100,0.8078613,0.6324463,0.1105957,17.64526,5.495453,133484,0.03088379,-0.2706299,-0.9499512
3832,100,0.878418,0.315918,-0.04418945,56.97327,-39.87381,752,0.03088379,-0.2706299,-0.9499512
3833,100,0.6885986,0.8404541,0.1119385,-70.16235,15.64148,21.74255,0.03088379,-0.2706299,-0.9499512
3834,100,0.6983643,0.8046875,0.0234375,-5.218811,7.603913,-8.403931,0.03088379,-0.2706299,-0.9499512
3835,100,0.9412842,0.3171387,0.137207,108.5109,-25.03983,-75.44098,0.03088379,-0.2706299,-0.9499512
3836,100,0.7246094,0.9445801,-0.06933594,-84.95148,0.0598146,32.24747,0.01855469,-0.2543945,-0.9608154
3837,100,0.5803223,0.6340332,0.004882813,46.70761,-1.353302,-33.32413,0.01855469,-0.2543945,-0.9608154
3838,100,0.612793,0.8095703,0.21875,60.77896,-24.38187,-58.66303,0.01855469,-0.2543945,-0.9608154
3839,100,0.6583252,0.5754395,0.1629639,-81.04111,18.13873,65.63141,0.01855469,-0.2543945,-0.9608154
3841,100,0.7000732,0.7775879,-0.07641602,53.62366,-9.936676,-21.80237,0.01855469,-0.2543945,-0.9608154
3842,100,0.5645752,0.3927002,0.1105957,12.51618,46.34125,37.59338,0.01660156,-0.2359619,-0.9682617
3843,100,0.6035156,0.4196777,0.1170654,18.16864,24.46411,22.6622,0.01660156,-0.2359619,-0.9682617
3844,100,0.7406006,0.6791992,0.02563477,11.37222,-7.775879,-3.491669,0.01660156,-0.2359619,-0.9682617
3845,100,0.5961914,0.3699951,0.111084,5.181427,51.43296,46.90949,0.01660156,-0.2359619,-0.9682617
3846,100,0.5325928,0.4217529,0.1878662,3.514099,25.96695,16.55365,0.01660156,-0.2359619,-0.9682617
3847,100,0.7669678,0.6706543,0.01733398,13.08441,-3.18512,10.8638,0.01660156,-0.2359619,-0.9682617
3848,100,0.4016113,0.6297607,0.08886719,1.846771,-16.78543,-4.000092,0.03747559,-0.2357178,-0.9692383
3849,100,0.6748047,0.7583008,0.1375732,-5.87677,22.70706,35.05127,0.03747559,-0.2357178,-0.9692383
3850,100,0.8443604,0.5321045,0.09301758,23.694,7.708588,14.61716,0.03747559,-0.2357178,-0.9692383
3851,100,0.7133789,0.4450684,0.0144043,18.01163,-52.88346,-47.22351,0.03747559,-0.2357178,-0.9692383
3852,100,0.7967529,0.921875,0.1320801,-76.19614,21.97433,25767,0.03747559,-0.2357178,-0.9692383
3853,100,0.6715088,0.7089844,0.06018066,-7.716065,-2.138367,-4.344025,0.03747559,-0.2357178,-0.9692383
3854,100,0.8743896,0.3790283,0.3426514,123.7486,-20.35187,75.51575,0.01245117,-0.3045654,-0.9168701
3855,100,0.6445313,0.8145752,0.0423584,-60.00885,46.53565,46.0347,0.01245117,-0.3045654,-0.9168701
3856,100,0.9108887,0.4373779,-0.09875488,20.5014,-15.77606,-41.01028,0.01245117,-0.3045654,-0.9168701
3857,100,0.6486816,0.7458496,0.05505371,45.24216,-22.82669,-41.92993,0.01245117,-0.3045654,-0.9168701
3858,100,0.7700195,0.2752686,0.2009277,-21.24161,46.55808,0.56961,0.01245117,-0.3045654,-0.9168701
3859,100,0.6843262,0.5349121,0.06677246,-41.03271,-27.25296,5.106659,0.01245117,-0.3045654,-0.9168701
3860,100,0.7841797,0.6459961,-0.1019287,8.747864,-20.793,-4.673004,0.01245117,-0.3045654,-0.9168701
3861,100,0.2636719,0.6702881,0.189209,-35.02884,-33.88489,14.69193,0.02709961,-0.319458,-0.8996582
3862,100,0.6147461,0.3859863,0.05090332,2.751465,28.60626,32.94281,0.02709961,-0.319458,-0.8996582
3863,100,0.8591309,0.5557861,0.1743164,17.71255,11.56662,17141,0.02709961,-0.319458,-0.8996582
3864,100,1.034912,0.2514648,0.06945801,88.76466,-38.31863,-85.03372,0.02709961,-0.319458,-0.8996582
3865,100,0.7587891,0.9931641,0.01843262,-92.95914,4.63562,30.35584,0.02709961,-0.319458,-0.8996582
3866,100,0.6743164,0.720459,0.07324219,7.970276,11.7012,-8.164673,0.02709961,-0.319458,-0.8996582
3867,100,0.8409424,0.9067383,0.3555908,57.01065,-41.78787,-47.72446,0.005126953,-0.3392334,-0.8743896
3868,100,0.786377,0.6300049,0.1033936,-89.90113,6.587067,5.85175,0.005126953,-0.3392334,-0.8743896
3869,100,1.168335,0.5821533,-0.1535645,-42.03461,-68.8913,20.03784,0.005126953,-0.3392334,-0.8743896
3870,100,0.7249756,0.7109375,-0.03759766,15.16296,-39.57474,-9.323578,0.005126953,-0.3392334,-0.8743896
3871,100,0.4118652,0.4482422,0.1726074,-9.211426,-13.05451,17.42844,0.005126953,-0.3392334,-0.8743896
3872,100,0.786499,0.8807373,0.1951904,-29.26422,24.45664,27.89597,0.005126953,-0.3392334,-0.8743896
3873,100,0.8885498,0.5916748,0.1721191,17.07703,14.49753,11.20773,-0.02587891,-0.3319092,-0.8577881
3874,100,0.7011719,0.2536621,-0.000366211,40.73364,-93.4008,-65.88562,-0.02587891,-0.3319092,-0.8577881
3875,100,0.7171631,1.091431,0.1202393,-114.3428,24.55383,20.30701,-0.02587891,-0.3319092,-0.8577881
3876,100,0.5906982,0.6380615,-0.03015137,-18.00415,1.585083,-29.19693,-0.02587891,-0.3319092,-0.8577881
3877,100,0.8062744,0.6966553,0.02380371,34.84192,-23.1781,-23.31269,-0.02587891,-0.3319092,-0.8577881
3878,100,0.6210938,0.3496094,0.102417,-29.80255,12.19467,3755,-0.02587891,-0.3319092,-0.8577881
3879,100,0.8371582,0.3295898,0.1480713,8.695526,6.101075,18.72192,-0.01135254,-0.3149414,-0.8896484
3880,100,0.7956543,0.689209,0.06591797,11.55914,7.775879,8.635712,-0.01135254,-0.3149414,-0.8896484
3881,100,0.3691406,0.4294434,0.1489258,0.8747865,-65.3772,-19.48456,-0.01135254,-0.3149414,-0.8896484
3882,100,0.7315674,0.9654541,0.2093506,-37.96722,40.0383,32.65121,-0.01135254,-0.3149414,-0.8896484
3883,100,0.53479,0.6806641,-0.04943848,-15.68634,7.289887,-26.55014,-0.01135254,-0.3149414,-0.8896484
3884,100,0.6463623,0.7230225,0.09729004,32.35214,-38.08685,-40.6514,-0.01135254,-0.3149414,-0.8896484
3885,100,0.770752,0.3588867,0.1535645,-68.48755,76.54755,68.81653,-0.00402832,-0.2731934,-0.9328613
3886,100,1.269897,0.7838135,0.2510986,-51.5152,-15.02838,-15.91812,-0.00402832,-0.2731934,-0.9328613
3887,100,0.8077393,0.71521,0.03955078,8.015137,2.452393,0.3813172,-0.00402832,-0.2731934,-0.9328613
3888,100,0.5137939,0.5571289,0.1208496,26.7894,-70.33432,-50.94696,-0.00402832,-0.2731934,-0.9328613
3889,100,0.7668457,0.7852783,0.2539063,-71.53809,16.06018,1.91101,-0.00402832,-0.2731934,-0.9328613
3890,100,0.642334,0.7667236,0.1593018,5.278625,17.57797,0.814972,-0.00402832,-0.2731934,-0.9328613
3891,100,0.6282959,0.8509521,0.0925293,16.30692,-44.15055,-40.21774,-0.00402832,-0.2731934,-0.9328613
3892,100,0.7161865,0.5305176,0.1763916,-13.01712,36.93542,58.15461,-0.0267334,-0.3166504,-0.9136963
3893,100,0.6820068,0.4875488,0.1687012,11.97037,14.92371,12.34421,-0.0267334,-0.3166504,-0.9136963
3894,100,0.7885742,0.7316895,0.1125488,18.6322,15.83588,10.28809,-0.0267334,-0.3166504,-0.9136963
3895,100,0.9174805,0.7355957,0.239502,68.74924,-69.41467,-54.42368,-0.0267334,-0.3166504,-0.9136963
3896,100,0.5253906,0.7785645,0.06933594,-40.80093,58.19947,40.99533,-0.0267334,-0.3166504,-0.9136963
3897,100,1.020142,0.4515381,-0.1229248,-26.82678,-65.82581,-30.06424,-0.0267334,-0.3166504,-0.9136963
3898,100,0.866333,0.6524658,0.0345459,4.702911,-17.30133,-3.828125,0.01904297,-0.3085938,-0.9000244
3899,100,0.4543457,0.409668,0.1723633,9.846954,15.27512,8.942261,0.01904297,-0.3085938,-0.9000244
3900,100,0.5771484,0.336792,0.0736084,4.747772,24.95011,4.568329,0.01904297,-0.3085938,-0.9000244
3901,100,0.7602539,0.6584473,0.06933594,39.814,32.52411,10.0264,0.01904297,-0.3085938,-0.9000244
3902,100,0.8712158,0.7838135,0.2508545,69.6315,-71.68015,-80.00183,0.01904297,-0.3085938,-0.9000244
3903,100,0.5822754,0.9018555,0.02392578,-73.20541,33.63815,50.52079,0.01904297,-0.3085938,-0.9000244
3905,100,0.8592529,0.6246338,-0.078125,11.08811,-41.60095,-10.16098,0.00012207,-0.3035889,-0.8900146
3906,100,0.5030518,0.3554688,0.1257324,-24.86786,25.78003,0.18198,0.00012207,-0.3035889,-0.8900146
3907,100,0.8018799,0.6939697,0.06738281,20.32944,39.12613,0.96344,0.00012207,-0.3035889,-0.8900146
3908,100,0.7515869,0.5864258,0.06079102,29.43619,10.1236,18.05649,0.00012207,-0.3035889,-0.8900146
3909,100,1.022339,0.6385498,0.08764648,117.5877,-36.95038,-58.89481,0.00012207,-0.3035889,-0.8900146
3910,100,0.6506348,0.8867188,0.09216309,-51.15631,64.89868,41.10748,0.00402832,-0.3078613,-0.8970947
3911,100,0.8353271,0.550293,-0.07751465,-36.80832,-48.74131,-22.17621,0.00402832,-0.3078613,-0.8970947
3912,100,0.907959,0.6402588,0.03527832,20.14252,-6.168366,-4.508514,0.00402832,-0.3078613,-0.8970947
3913,100,0.4260254,0.5847168,0.1652832,-10.23575,2.85614,18.13126,0.00402832,-0.3078613,-0.8970947
3914,100,0.802002,0.8892822,0.0682373,-41.31683,-17.76489,15.61157,0.00402832,-0.3078613,-0.8970947
3915,100,0.7613525,0.7255859,0.06481934,10.40024,-1.114044,2.85614,0.00402832,-0.3078613,-0.8970947
3916,100,0.4976807,0.3876953,0.2790527,21.83975,-70.81284,37.35413,0.00402832,-0.3078613,-0.8970947
3917,100,0.80896,0.9526367,0.1568604,-46.4534,21.16684,29.44367,-0.01135254,-0.2573242,-0.9499512
3918,100,0.8077393,0.5565186,-0.03149414,-4.246826,-8.067474,-22.04163,-0.01135254,-0.2573242,-0.9499512
3919,100,0.7779541,0.8411865,0.2347412,88.21885,-47.46277,-57.54151,-0.01135254,-0.2573242,-0.9499512
3920,100,0.713501,0.5704346,0.2684326,-59.58268,72.29324,82.60376,-0.01135254,-0.2573242,-0.9499512
3921,100,1.120972,0.9188232,0.2249756,0.4112244,-44.95057,-8.71048,-0.01135254,-0.2573242,-0.9499512
3922,100,0.8856201,0.6635742,0.1251221,27.54456,-11.52176,-3.708496,-0.01135254,-0.2573242,-0.9499512
3923,100,0.4680176,0.4543457,0.2573242,18.77426,20.81543,22.78931,0.01696777,-0.269165,-0.9414063
3924,100,0.5516357,0.5029297,0.1555176,-9.480591,6.848755,11.49185,0.01696777,-0.269165,-0.9414063
3925,100,0.9842529,0.5026855,-0.0435791,58.84995,46.56556,2.841187,0.01696777,-0.269165,-0.9414063
3926,100,1.065796,0.763916,0.229248,93.43018,-49.97498,-70.89508,0.01696777,-0.269165,-0.9414063
3927,100,0.6430664,1.077148,0.1060791,-62.1846,61.29486,21.42105,0.01696777,-0.269165,-0.9414063
3929,100,0.7956543,0.7739258,0.05029297,-0.8448792,-19.29016,-10.26566,-0.004760742,-0.3044434,-0.90979
3930,100,0.7166748,0.2991943,0.1362305,-17.21161,27.15576,45,-0.004760742,-0.3044434,-0.90979
3931,100,0.8145752,0.6182861,0.1219482,43.17856,21.54068,23.21549,-0.004760742,-0.3044434,-0.90979
3932,100,0.7550049,0.668457,0.03942871,39.62708,23.47717,7.215119,-0.004760742,-0.3044434,-0.90979
3933,100,0.9779053,0.1585693,0.2346191,100.7874,-39.28314,-54.6106,-0.004760742,-0.3044434,-0.90979
3934,100,0.7723389,0.9549561,-0.09533691,-62.49115,40.74112,44.12812,-0.004760742,-0.3044434,-0.90979
3935,100,0.7120361,0.725708,-0.2098389,-2.415009,-20.11261,-37.49619,-0.01708984,-0.3354492,-0.8491211
3936,100,0.6209717,0.9627686,0.2648926,38.01208,-54.3863,-59.17145,-0.01708984,-0.3354492,-0.8491211
3937,100,0.6557617,0.5273438,0.1480713,-82.27478,35.08118,47.26838,-0.01708984,-0.3354492,-0.8491211
